"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","number","offerings","pn","section","semester","status","term","type","year"
"0000021007","1.0","0000000306","CSCI","1","0","1","0","0","","McKelvey, Steven","{'fsnum': '5214', 'name': 'McKelvey, Steven'}","300","","Academic Internship","394","","True","","5","O","19965","Research","1996"
"0000020994","1.0","0000001583","ECON","4","0","3","0","1","HBS","Judge, Rebecca","{'fsnum': '4137', 'name': 'Judge, Rebecca'}","200","","Enviro Policy/Regulat","232","","False","","5","O","19965","Research","1996"
"0000020995","1.0","0000000276","ECON","1","0","1","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000020996","1.0","0000000276","ECON","1","0","1","0","0","","Pomponio, Xun","{'fsnum': '6399', 'name': 'Pomponio, Xun'}","200","","Academic Internship","294","","True","A","5","O","19965","Research","1996"
"0000020997","1.0","0000000276","ECON","2","0","1","1","0","","Thomforde, Kathy C.","{'fsnum': '1070', 'name': 'Thomforde, Kathy C.'}","200","","Academic Internship","294","","True","B","5","O","19965","Research","1996"
"0000020998","1.0","0000000276","ECON","1","0","1","0","0","","Carlson, William L.","{'fsnum': '951', 'name': 'Carlson, William L.'}","200","","Academic Internship","294","","True","C","5","O","19965","Research","1996"
"0000020999","1.0","0000000276","ECON","3","0","2","1","0","","Goedde, Richard","{'fsnum': '2661', 'name': 'Goedde, Richard'}","200","","Academic Internship","294","","True","D","5","O","19965","Research","1996"
"0000021000","1.0","0000000276","ECON","3","0","3","0","0","","Emery, Edward David","{'fsnum': '1741', 'name': 'Emery, Edward David'}","200","","Academic Internship","294","","True","E","5","O","19965","Research","1996"
"0000021001","1.0","0000000276","ECON","1","0","0","1","0","","Schodt, David","{'fsnum': '7176', 'name': 'Schodt, David'}","200","","Academic Internship","294","","True","F","5","O","19965","Research","1996"
"0000021002","1.0","0000000276","ECON","1","0","1","0","0","","Emery, Mary Ann","{'fsnum': '1746', 'name': 'Emery, Mary Ann'}","200","","Academic Internship","294","","True","G","5","O","19965","Research","1996"
"0000021003","1.0","0000000277","ECON","1","0","0","1","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","IS/Venture Study Ymca","298","","False","","5","O","19965","Research","1996"
"0000021004","1.0","0000000283","ECON","2","0","0","0","2","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","300","","Senior Project","389","","False","","5","O","19965","Research","1996"
"0000021005","1.0","0000000284","ECON","1","0","1","0","0","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","300","","Academic Internship","394","","True","","5","O","19965","Research","1996"
"0000021006","1.0","0000000284","ECON","1","0","0","0","1","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","Academic Internship","394","","True","A","5","O","19965","Research","1996"
"0000021008","","0000000309","EDUC","1","0","0","0","1","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","Drugs & Alcohol","231","","False","","5","O","19965","Research","1996"
"0000021009","1.0","0000000314","EDUC","1","0","0","0","1","","Schelske, Mark","{'fsnum': '7148', 'name': 'Schelske, Mark'}","200","","IS/Exceptional Child","298","","False","","5","O","19965","Research","1996"
"0000021010","1.0","0000000314","EDUC","1","0","0","0","1","","Solid, Myron L.","{'fsnum': '7667', 'name': 'Solid, Myron L.'}","200","","IS/Foundation of Educ","298","","False","A","5","O","19965","Research","1996"
"0000021011","0.5","0000000336","EDUC","1","0","0","0","1","","Leming, Ann A.","{'fsnum': '4755', 'name': 'Leming, Ann A.'}","300","","The Exceptional Child","375","","False","","5","O","19965","Research","1996"
"0000021012","1.0","0000000337","EDUC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","The Exceptional Child","376","","False","","5","O","19965","Research","1996"
"0000021013","1.0","0000000345","EDUC","1","0","0","0","1","","Holden, Jim","{'fsnum': '3420', 'name': 'Holden, Jim'}","300","","IR/Teaching of Engl","398","","False","","5","O","19965","Research","1996"
"0000021014","1.0","0000000411","ENGL","3","1","1","0","1","ALS-L;MCS-G","Mbele, Joseph L.","{'fsnum': '5144', 'name': 'Mbele, Joseph L.'}","200","","Post-Col/3rd-Wrld Lit","247","","False","","5","O","19965","Research","1996"
"0000021015","1.0","0000000426","ENGL","3","0","2","0","1","ALS-L;WRI","DuRocher, Richard","{'fsnum': '1548', 'name': 'DuRocher, Richard'}","200","","Intro to Shakespeare","280","{'day': 'Mo', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 520', 'start': '12:30'}","False","","5","O","19965","Research","1996"
"0000021016","1.0","0000000434","ENGL","1","0","0","0","1","","","","200","","IS/English Linguistic","298","","False","","5","O","19965","Research","1996"
"0000021017","1.0","0000000434","ENGL","1","0","0","0","1","","","","200","","IS/Linguistics","298","","False","A","5","O","19965","Research","1996"
"0000021018","1.0","0000000434","ENGL","1","0","0","0","1","","","","200","","IS/Functional Grammar","298","","False","B","5","O","19965","Research","1996"
"0000021019","1.0","0000000434","ENGL","1","0","0","0","1","","Hepburn, Joan","{'fsnum': '3322', 'name': 'Hepburn, Joan'}","200","","IS/African Amer Lit","298","","False","C","5","O","19965","Research","1996"
"0000021020","1.0","0000000444","ENGL","3","0","1","0","2","WRI","DuRocher, Richard","{'fsnum': '1548', 'name': 'DuRocher, Richard'}","300","","Shakespeare","380","{'day': 'Mo', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 520', 'start': '12:30'}","False","","5","O","19965","Research","1996"
"0000021021","1.0","0000001729","ENVST","4","3","0","1","0","NST","Deason, Gary","{'fsnum': '1355', 'name': 'Deason, Gary'}","200","","Intro: Enviro Studies","237","","False","","5","O","19965","Research","1996"
"0000021022","1.0","0000000464","ENVST","1","0","0","0","1","","Deason, Gary","{'fsnum': '1355', 'name': 'Deason, Gary'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021023","1.0","0000000465","ENVST","1","0","1","0","0","","Deason, Gary","{'fsnum': '1355', 'name': 'Deason, Gary'}","200","","IS/Nature Writing","298","","False","","5","O","19965","Research","1996"
"0000021024","1.0","0000000467","ENVST","1","0","1","0","0","","McKelvey, Steven","{'fsnum': '5214', 'name': 'McKelvey, Steven'}","300","","IR/Math Wildlife","398","","False","A","5","O","19965","Research","1996"
"0000021028","1.0","0000000649","FAMST","1","0","0","0","1","","Holt, C. George","{'fsnum': '3431', 'name': 'Holt, C. George'}","200","1","Family Relationships","242","","False","","5","C","19965","Research","1996"
"0000021025","1.0","0000000508","GERM","3","0","1","1","1","","Rippley, Lavern","{'fsnum': '6671', 'name': 'Rippley, Lavern'}","200","","Intermed German I","231","","False","","5","O","19965","Research","1996"
"0000021026","1.0","0000000509","GERM","1","0","0","0","1","FOL-G","Rippley, Lavern","{'fsnum': '6671', 'name': 'Rippley, Lavern'}","200","","Intermed German II","232","","False","","5","O","19965","Research","1996"
"0000021027","1.0","0000000642","HIST","1","0","0","0","1","","","","300","","IR/Greek Tragedy","398","","False","","5","O","19965","Research","1996"
"0000021029","1.0","0000000707","ID","1","0","1","0","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021030","1.0","0000000707","ID","1","0","0","0","1","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","Academic Internship","294","","True","A","5","O","19965","Research","1996"
"0000021031","1.0","0000000751","MATH","1","0","0","1","0","","McKelvey, Steven","{'fsnum': '5214', 'name': 'McKelvey, Steven'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021032","1.0","0000000751","MATH","1","0","0","1","0","","Vessey, Theodore","{'fsnum': '8796', 'name': 'Vessey, Theodore'}","200","","Academic Internship","294","","True","A","5","O","19965","Research","1996"
"0000021033","1.0","0000000803","MUSIC","2","0","2","0","0","ALS-A","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","The Music Spectrum","130","","False","","5","O","19965","Research","1996"
"0000021034","1.0","0000001974","MUSIC","1","0","0","0","1","ALS-A","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","200","","The Art of Music","230","","False","","5","O","19965","Research","1996"
"0000021073","1.0","0000002387","PARAR","1","0","0","0","0","","","","200","","Para Full Tut (Lv 2)","201","","True","A","5","O","19965","Research","1996"
"0000021055","0.25","0000001000","PEAC","2","1","0","1","0","PHA","Deason, Gary","{'fsnum': '1355', 'name': 'Deason, Gary'}","100","","Orienteering","109","","False","","5","O","19965","Research","1996"
"0000021052","1.0","0000000979","PHIL","11","1","7","3","0","EIN;WRI","Poling, John","{'fsnum': '6392', 'name': 'Poling, John'}","200","","Ethics/The Good Life","252","{'day': 'Mo', 'end': '14:00', 'location': 'L 420', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 420', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 420', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 420', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 420', 'start': '12:30'}","False","","5","O","19965","Research","1996"
"0000021053","1.0","0000000982","PHIL","6","0","2","2","2","EIN;WRI","Taliaferro, Charles","{'fsnum': '8230', 'name': 'Taliaferro, Charles'}","200","","Top: Environ Ethics","257","","False","","5","O","19965","Research","1996"
"0000021054","1.0","0000000993","PHIL","1","0","1","0","0","","Taliaferro, Charles","{'fsnum': '8230', 'name': 'Taliaferro, Charles'}","300","","IR/Ecofeminism","398","","False","","5","O","19965","Research","1996"
"0000021056","1.0","0000001074","PHYS","10","1","0","4","5","","","","100","","Principles Physics II","125","","False","","5","O","19965","Research","1996"
"0000021057","","0000001075","PHYS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","","Prin Physics II/Lab","125","","False","","5","O","19965","Lab","1996"
"0000021058","1.0","0000001110","PSCI","5","2","0","1","2","HBS","Grubb, Rodney G.","{'fsnum': '2776', 'name': 'Grubb, Rodney G.'}","100","","Int'l Relations","121","{'day': 'Mo', 'end': '11:30', 'location': 'L 420', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'L 420', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'L 420', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'L 420', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'L 420', 'start': '10:00'}","False","","5","O","19965","Research","1996"
"0000021059","1.0","0000001139","PSCI","2","0","1","1","0","","Umbanhowar Sr, Charles E.","{'fsnum': '8656', 'name': 'Umbanhowar Sr, Charles E.'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021060","1.0","0000001139","PSCI","1","0","1","0","0","","Beld, Jo M.","{'fsnum': '2334', 'name': 'Beld, Jo M.'}","200","","Academic Internship","294","","True","A","5","O","19965","Research","1996"
"0000021061","1.0","0000001141","PSCI","1","0","1","0","0","","Thalhammer, Kris","{'fsnum': '8281', 'name': 'Thalhammer, Kris'}","200","","IS/Aid to Karen Refug","298","","False","","5","O","19965","Research","1996"
"0000021062","1.0","0000001141","PSCI","1","0","0","0","1","","Grubb, Rodney G.","{'fsnum': '2776', 'name': 'Grubb, Rodney G.'}","200","","IS/Comparative Pol","298","","False","A","5","O","19965","Research","1996"
"0000021063","1.0","0000001136","PSCI","4","2","1","0","1","","Grubb, Rodney G.","{'fsnum': '2776', 'name': 'Grubb, Rodney G.'}","300","","Amer Foreign Policy","381","{'day': 'Mo', 'end': '14:00', 'location': 'L 577', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 577', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 577', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 577', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 577', 'start': '12:30'}","False","","5","O","19965","Research","1996"
"0000021064","1.0","0000001178","PSYCH","1","0","1","0","0","","Anderson, Deborah","{'fsnum': '186', 'name': 'Anderson, Deborah'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021065","1.0","0000001179","PSYCH","1","0","1","0","0","","Huff, Charles","{'fsnum': '3556', 'name': 'Huff, Charles'}","200","","IS/Research Method","298","","False","","5","O","19965","Research","1996"
"0000021066","1.0","0000001188","PSYCH","1","0","1","0","0","","Sherman, Bonnie","{'fsnum': '7475', 'name': 'Sherman, Bonnie'}","300","","Academic Internship","394","","True","","5","O","19965","Research","1996"
"0000021067","1.0","0000001188","PSYCH","1","0","1","0","0","","McMillan, Donna K.","{'fsnum': '5220', 'name': 'McMillan, Donna K.'}","300","","Academic Internship","394","","True","A","5","O","19965","Research","1996"
"0000021068","1.0","0000001188","PSYCH","1","0","0","0","1","","Anderson, Deborah","{'fsnum': '186', 'name': 'Anderson, Deborah'}","300","","Academic Internship","394","","True","B","5","O","19965","Research","1996"
"0000021069","1.0","0000001194","REL","3","0","1","1","1","BTS-T;WRI","Granquist, Mark A.","{'fsnum': '2683', 'name': 'Granquist, Mark A.'}","200","","The Greats","203","{'day': 'Mo', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'L 577', 'start': '08:00'}","False","","5","O","19965","Research","1996"
"0000021070","1.0","0000001201","REL","6","0","2","2","2","BTS-T;WRI","Granquist, Mark A.","{'fsnum': '2683', 'name': 'Granquist, Mark A.'}","200","","Types Protestantism","215","{'day': 'Mo', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'L 577', 'start': '10:00'}","False","","5","O","19965","Research","1996"
"0000021071","1.0","0000001236","REL","1","0","0","0","1","","Stansell, Gary","{'fsnum': '7921', 'name': 'Stansell, Gary'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021072","1.0","0000001239","REL","1","0","0","0","1","","Booth, David","{'fsnum': '712', 'name': 'Booth, David'}","200","","IS/Embodiment","298","","False","","5","O","19965","Research","1996"
"0000021074","1.0","0000001289","SOAN","11","0","1","0","10","HBS;MCS-D","DeVries, Raymond","{'fsnum': '1367', 'name': 'DeVries, Raymond'}","100","11","Intro to Sociology","121","","False","","5","C","19965","Research","1996"
"0000021075","1.0","0000001315","SOAN","1","0","1","0","0","","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021076","1.0","0000001316","SOAN","1","0","1","0","0","","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","200","","IS/Thai Culture Soc","298","","False","","5","O","19965","Research","1996"
"0000021082","1.0","0000001409","STAT","1","0","1","0","0","","Kahn, Michael","{'fsnum': '4165', 'name': 'Kahn, Michael'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021077","1.0","0000001366","SWRK","1","0","0","1","0","","Carlsen, Mary","{'fsnum': '938', 'name': 'Carlsen, Mary'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021078","1.0","0000001394","THEAT","1","1","0","0","0","","Edelmayer, Kathleen","{'fsnum': '1558', 'name': 'Edelmayer, Kathleen'}","200","","Academic Internship","294","","True","","5","O","19965","Research","1996"
"0000021079","1.0","0000001400","THEAT","3","0","1","1","1","","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","300","","Academic Internship","394","","True","","5","O","19965","Research","1996"
"0000021080","1.0","0000001400","THEAT","2","0","1","1","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","Academic Internship","394","","True","A","5","O","19965","Research","1996"
"0000021081","1.0","0000001401","THEAT","1","0","0","0","1","","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","300","","IR/Minorities & Media","398","","False","","5","O","19965","Research","1996"

