"clbid","credits","crsid","department","enrolled","firstyear","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000014838","1.0","0000000337","EDUC","1","","","Mark Schelske","","S","300","999","The Exceptional Child","376","","False","False","","1","","","O","19941","Research","1994"
"0000014839","0.5","0000000340","EDUC","8","","2","Staff","","S","300","999","Senior Seminar Educ","381","{'day': 'Mo', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'}","False","False","","1","","","C","19941","Research","1994"
"0000014840","1.0","0000001635","EDUC","3","","2","Staff","","S","300","999","Senior Seminar Educ","382","{'day': 'Mo', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'FH 10', 'start': '08:00'}","False","False","","1","","","C","19941","Research","1994"
"0000014841","2.5","0000001638","EDUC","25","","","Staff","","S","300","999","Student Teaching","389","","False","False","","1","","","C","19941","Research","1994"
"0000014842","0.25","0000000353","DNCTE","8","","","Staff","","S","100","17","Ballet I","103","{'day': 'Mo', 'end': '12:45', 'location': 'CHM 140', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'CHM 140', 'start': '11:50'}","True","False","A","1","","","O","19941","Research","1994"
"0000014843","0.25","0000000353","DNCTE","8","","","Staff","","S","100","15","Ballet I","103","{'day': 'Mo', 'end': '13:50', 'location': 'CTR STUDIO', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CTR STUDIO', 'start': '12:55'}","True","False","B","1","","","O","19941","Research","1994"
"0000014844","0.25","0000000353","DNCTE","17","","","Staff","","S","100","15","Ballet I","103","{'day': 'Tu', 'end': '11:00', 'location': 'CTR STUDIO', 'start': '10:05'};{'day': 'Th', 'end': '11:00', 'location': 'CTR STUDIO', 'start': '10:05'}","True","False","C","1","","","C","19941","Research","1994"
"0000014845","0.5","0000000359","DNCTE","11","","","Staff","","S","100","18","Ballet II","104","{'day': 'Tu', 'end': '14:45', 'location': 'HAUGEN THTR', 'start': '13:45'};{'day': 'Th', 'end': '14:45', 'location': 'HAUGEN THTR', 'start': '13:45'}","True","False","","1","","","O","19941","Research","1994"
"0000014846","0.25","0000000347","DNCTE","19","","","Staff","","S","100","20","Ballroom I (Men)","106","{'day': 'Mo', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'}","True","False","A","1","","","O","19941","Research","1994"
"0000014847","0.25","0000000347","DNCTE","19","","","Staff","","S","100","10","Ballroom I (Women)","106","{'day': 'Mo', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'}","True","False","B","1","","","C","19941","Research","1994"
"0000014848","0.25","0000000347","DNCTE","16","","","Staff","","S","100","18","Ballroom I (Men)","106","{'day': 'Tu', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'};{'day': 'Th', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'}","True","False","C","1","","","O","19941","Research","1994"
"0000014849","0.25","0000000347","DNCTE","17","","","Staff","","S","100","10","Ballroom I (Women)","106","{'day': 'Tu', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'};{'day': 'Th', 'end': '14:55', 'location': 'SAC S GYM', 'start': '14:00'}","True","False","D","1","","","C","19941","Research","1994"
"0000014850","0.25","0000000349","DNCTE","15","","","Staff","","S","100","18","Int'l Dance I","109","{'day': 'Mo', 'end': '14:55', 'location': 'CTR STUDIO', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CTR STUDIO', 'start': '14:00'}","True","False","","1","","","O","19941","Research","1994"
"0000014851","0.25","0000000351","DNCTE","12","","","Staff","","S","100","18","Modern Dance I","111","{'day': 'Mo', 'end': '11:40', 'location': 'HAUGEN THTR', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HAUGEN THTR', 'start': '10:45'}","True","False","A","1","","","O","19941","Research","1994"
"0000014852","0.25","0000000351","DNCTE","7","","","Staff","","S","100","18","Modern Dance I","111","{'day': 'Mo', 'end': '12:45', 'location': 'HAUGEN THTR', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'HAUGEN THTR', 'start': '11:50'}","True","False","B","1","","","O","19941","Research","1994"
"0000014853","0.25","0000000351","DNCTE","14","","","Staff","","S","100","15","Modern Dance I","111","{'day': 'Tu', 'end': '12:45', 'location': 'CTR STUDIO', 'start': '11:50'};{'day': 'Th', 'end': '12:45', 'location': 'CTR STUDIO', 'start': '11:50'}","True","False","C","1","","","O","19941","Research","1994"
"0000014854","0.25","0000000358","DNCTE","8","","","Staff","","S","100","15","Modern Dance II","112","{'day': 'Mo', 'end': '14:55', 'location': 'HAUGEN THTR', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'HAUGEN THTR', 'start': '14:00'}","True","False","","1","","","O","19941","Research","1994"
"0000014855","0.25","0000001644","DNCTE","13","","","Staff","","S","100","16","Tap","116","{'day': 'Tu', 'end': '14:55', 'location': 'CTR STUDIO', 'start': '14:00'};{'day': 'Th', 'end': '14:55', 'location': 'CTR STUDIO', 'start': '14:00'}","True","False","","1","","","O","19941","Research","1994"
"0000014856","0.25","0000000365","DNCTE","11","","","Staff","","S","100","10","Dance Company-Ballet","118","{'day': 'Tu', 'end': '17:00', 'location': 'HAUGEN THTR', 'start': '15:30'};{'day': 'Th', 'end': '17:00', 'location': 'HAUGEN THTR', 'start': '15:30'}","False","False","","1","","","C","19941","Research","1994"
"0000014857","0.25","0000000363","DNCTE","7","","","Staff","","S","100","6","Dance Company-Modern","119","{'day': 'Mo', 'end': '17:00', 'location': 'HAUGEN THTR', 'start': '15:30'};{'day': 'We', 'end': '17:00', 'location': 'HAUGEN THTR', 'start': '15:30'};{'day': 'Fr', 'end': '17:00', 'location': 'HAUGEN THTR', 'start': '15:30'}","False","False","","1","","","C","19941","Research","1994"
"0000014858","1.0","0000000369","DNCTH","13","","","Staff","","S","200","15","Choreog & Improvisat","231","{'day': 'Tu', 'end': '13:10', 'location': 'CHM 140', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'CHM 140', 'start': '11:45'}","False","False","","1","","","O","19941","Research","1994"
"0000014859","1.0","0000000371","DNCTH","13","","","Staff","","S","200","25","Dance in America","246","{'day': 'Mo', 'end': '13:50', 'location': 'GREEN ROOM', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'GREEN ROOM', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'GREEN ROOM', 'start': '12:55'}","False","False","","1","","","O","19941","Research","1994"
"0000014860","1.0","0000001655","DNCTH","2","","","Staff","","S","300","999","Aesthetics/Criticism","373","","False","False","","1","","","O","19941","Research","1994"
"0000014861","1.0","0000000378","DNCTH","1","","","Staff","","S","300","999","IR/Grwng Up Small Twn","398","","False","False","","1","","","O","19941","Research","1994"
"0000014862","1.0","0000000381","ENGL","15","","","Staff","","S","100","16","Engl as Second Lang","107","{'day': 'Mo', 'end': '10:00', 'location': 'L 420', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 420', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 420', 'start': '09:05'}","True","False","","1","","","O","19941","Research","1994"
"0000014863","1.0","0000000383","ENGL","13","13/10","","Staff","","S","100","12","Skills in Composition","110","{'day': 'Tu', 'end': '11:00', 'location': 'L 277', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 277', 'start': '09:35'}","False","False","B","1","","","C","19941","Research","1994"
"0000014864","1.0","0000000383","ENGL","13","13/10","","Jan C. Hill","","S","100","12","Skills in Composition","110","{'day': 'Tu', 'end': '14:45', 'location': 'CH 101', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 101', 'start': '13:20'}","False","False","C","1","","","C","19941","Research","1994"
"0000014865","1.0","0000001660","ENGL","19","","","Jan C. Hill","","S","100","18","College English","111","{'day': 'Mo', 'end': '11:40', 'location': 'L 520', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 520', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 520', 'start': '10:45'}","False","False","A","1","","","C","19941","Research","1994"
"0000014866","1.0","0000001660","ENGL","17","","","Staff","","S","100","18","College English","111","{'day': 'Mo', 'end': '14:55', 'location': 'L 525', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'L 525', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'L 525', 'start': '14:00'}","False","False","B","1","","","O","19941","Research","1994"
"0000014867","1.0","0000001660","ENGL","20","","","Staff","","S","100","18","College English","111","{'day': 'Tu', 'end': '13:10', 'location': 'M 35', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 35', 'start': '11:45'}","False","False","C","1","","","C","19941","Research","1994"
"0000014868","1.0","0000001660","ENGL","18","","","Staff","","S","100","18","College English","111","{'day': 'Tu', 'end': '13:10', 'location': 'L 515', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 515', 'start': '11:45'}","False","False","D","1","","","C","19941","Research","1994"
"0000014869","1.0","0000001660","ENGL","16","","","Staff","","S","100","18","College English","111","{'day': 'Tu', 'end': '14:45', 'location': 'L 421', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 421', 'start': '13:20'}","False","False","E","1","","","O","19941","Research","1994"
"0000014870","1.0","0000001660","ENGL","19","","","Staff","","S","100","18","College English","111","{'day': 'Tu', 'end': '09:25', 'location': 'L 515', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'L 515', 'start': '08:00'}","False","False","F","1","","","C","19941","Research","1994"
"0000014871","1.0","0000001660","ENGL","11","","","Mark Allister","","S","100","18","College English","111","{'day': 'Tu', 'end': '13:10', 'location': 'H 501', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 501', 'start': '11:45'}","False","False","G","1","","","O","19941","Research","1994"
"0000014872","1.0","0000001669","ENGL","23","","","Staff","","S","100","25","Intro to Literature","125","{'day': 'Mo', 'end': '10:00', 'location': 'L 515', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 515', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 515', 'start': '09:05'}","False","False","A","1","","","C","19941","Research","1994"
"0000014873","1.0","0000001669","ENGL","27","","","Staff","","S","100","25","Intro to Literature","125","{'day': 'Mo', 'end': '12:45', 'location': 'L 421', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 421', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 421', 'start': '11:50'}","False","False","B","1","","","C","19941","Research","1994"
"0000014874","1.0","0000001669","ENGL","27","","","Staff","","S","100","25","Intro to Literature","125","{'day': 'Tu', 'end': '13:10', 'location': 'L 421', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 421', 'start': '11:45'}","False","False","C","1","","","C","19941","Research","1994"
"0000014875","1.0","0000000397","ENGL","52","","","Staff","","S","200","60","Lit in Engl to 1650","221","{'day': 'Mo', 'end': '10:00', 'location': 'L 525', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 525', 'start': '09:05'}","False","False","","1","","","O","19941","Research","1994"
"0000014876","0.0","0000000398","ENGL","0","","","Staff","","S","200","15","Lit Engl to 1650/Disc","221","{'day': 'Fr', 'end': '10:00', 'location': 'L 525', 'start': '09:05'}","False","False","A","1","","","C","19941","Discussion","1994"
"0000014877","0.0","0000000398","ENGL","0","","","Staff","","S","200","15","Lit Engl to 1650/Disc","221","{'day': 'Fr', 'end': '10:00', 'location': 'L 520', 'start': '09:05'}","False","False","B","1","","","O","19941","Discussion","1994"
"0000014878","0.0","0000000398","ENGL","0","","","Staff","","S","200","15","Lit Engl to 1650/Disc","221","{'day': 'Fr', 'end': '14:55', 'location': 'L 520', 'start': '14:00'}","False","False","C","1","","","O","19941","Discussion","1994"
"0000014879","0.0","0000000398","ENGL","0","","","Staff","","S","200","15","Lit Engl to 1650/Disc","221","{'day': 'Fr', 'end': '14:55', 'location': 'L 420', 'start': '14:00'}","False","False","D","1","","","O","19941","Discussion","1994"
"0000014880","1.0","0000001687","ENGL","31","","","Staff","","S","200","33","The 17th Century","233","{'day': 'Mo', 'end': '11:40', 'location': 'L 515', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 515', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 515', 'start': '10:45'}","False","False","","1","","","O","19941","Research","1994"
"0000014881","1.0","0000001690","ENGL","31","","","Staff","","S","200","33","The Romantic Period","235","{'day': 'Tu', 'end': '13:10', 'location': 'L 525', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 525', 'start': '11:45'}","False","False","","1","","","C","19941","Research","1994"
"0000014882","1.0","0000001693","ENGL","20","","","Staff","","S","200","33","Modern British Lit","237","{'day': 'Mo', 'end': '12:45', 'location': 'L 515', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 515', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 515', 'start': '11:50'}","False","False","","1","","","O","19941","Research","1994"
"0000014883","1.0","0000001695","ENGL","27","","","Staff","","S","200","33","American Lit to 1865","241","{'day': 'Tu', 'end': '11:00', 'location': 'L 515', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 515', 'start': '09:35'}","False","False","","1","","","O","19941","Research","1994"
"0000014884","1.0","0000001697","ENGL","33","","","Staff","","S","200","33","Amer Lit 1915-1945","243","{'day': 'Tu', 'end': '11:00', 'location': 'L 525', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 525', 'start': '09:35'}","False","False","A","1","","","C","19941","Research","1994"
"0000014885","1.0","0000001697","ENGL","27","","","Staff","","S","200","33","Amer Lit 1915-1945","243","{'day': 'Tu', 'end': '14:45', 'location': 'L 525', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 525', 'start': '13:20'}","False","False","B","1","","","C","19941","Research","1994"
"0000014886","1.0","0000001698","ENGL","25","","","Staff","","S","200","33","Amer Lit Since 1945","244","{'day': 'Mo', 'end': '11:40', 'location': 'L 477', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 477', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 477', 'start': '10:45'}","False","False","","1","","","C","19941","Research","1994"
"0000014887","1.0","0000000410","ENGL","27","","","Staff","","S","200","33","Amer Racial/Multi Lit","245","{'day': 'Tu', 'end': '14:45', 'location': 'L 277', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 277', 'start': '13:20'}","False","False","","1","","","O","19941","Research","1994"
"0000014888","1.0","0000000411","ENGL","18","","","Staff","","S","200","33","Post-Col/3rd-Wrld Lit","247","{'day': 'Mo', 'end': '14:55', 'location': 'L 515', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'L 515', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'L 515', 'start': '14:00'}","False","False","","1","","","O","19941","Research","1994"
"0000014889","1.0","0000000413","ENGL","15","","","Staff","","S","200","18","Expository Writing","251","{'day': 'Tu', 'end': '09:25', 'location': 'L 420', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'L 420', 'start': '08:00'}","False","False","A","1","","","O","19941","Research","1994"
"0000014890","1.0","0000000413","ENGL","19","","","Staff","","S","200","18","Expository Writing","251","{'day': 'Tu', 'end': '13:10', 'location': 'L 520', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 520', 'start': '11:45'}","False","False","B","1","","","C","19941","Research","1994"
"0000014891","1.0","0000000413","ENGL","11","","","Staff","","S","200","18","Expository Writing","251","{'day': 'Tu', 'end': '14:45', 'location': 'L 420', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 420', 'start': '13:20'}","False","False","C","1","","","O","19941","Research","1994"
"0000014892","1.0","0000000417","ENGL","13","","","Jan C. Hill","","S","200","18","Journalistic Writing","255","{'day': 'Tu', 'end': '13:10', 'location': 'YH 100', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'YH 100', 'start': '11:45'}","False","False","","1","","","O","19941","Research","1994"
"0000014893","1.0","0000000418","ENGL","18","","","Staff","2/5","S","200","18","Creative Writing I","257","{'day': 'Mo', 'end': '12:45', 'location': 'L 520', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 520', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 520', 'start': '11:50'}","False","False","A","1","8/5","8/9","C","19941","Research","1994"
"0000014894","1.0","0000000418","ENGL","16","","","Staff","","S","200","15","Creative Writing I","257","{'day': 'Tu', 'end': '11:00', 'location': 'L 420', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 420', 'start': '09:35'}","False","False","B","1","","","C","19941","Research","1994"
"0000014895","1.0","0000000429","ENGL","20","","","Staff","","S","200","40","Study/Prose: Fict & Film","283","{'day': 'Tu', 'end': '11:00', 'location': 'L 421', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 421', 'start': '09:35'}","False","False","","1","","","O","19941","Research","1994"
"0000014896","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Nature Writing","298","","False","False","","1","","","O","19941","Research","1994"
"0000014897","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Writng A Womans Lf","298","","False","False","A","1","","","O","19941","Research","1994"
"0000014898","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Stories Abt Dying","298","","False","False","B","1","","","O","19941","Research","1994"
"0000014899","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Writing With Voice","298","","False","False","C","1","","","O","19941","Research","1994"
"0000014900","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Sports Writing","298","","False","False","D","1","","","O","19941","Research","1994"
"0000014901","1.0","0000000441","ENGL","5","","","Staff","","S","300","18","Cr Writ II: Poet/Fict","372","{'day': 'Tu', 'end': '14:45', 'location': 'L 520', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 520', 'start': '13:20'}","True","False","","1","","","O","19941","Research","1994"
"0000014902","1.0","0000000444","ENGL","22","","","Staff","","S","300","30","Shakespeare","380","{'day': 'Mo', 'end': '11:40', 'location': 'L 525', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 525', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 525', 'start': '10:45'}","False","False","","1","","","O","19941","Research","1994"
"0000014903","1.0","0000001725","ENGL","18","","","Staff","","S","300","30","Women & Literature","386","{'day': 'Tu', 'end': '14:45', 'location': 'L 515', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 515', 'start': '13:20'}","False","False","","1","","","O","19941","Research","1994"
"0000014904","1.0","0000000446","ENGL","15","","","Staff","","S","300","15","Brit Auth: Milton","391","{'day': 'Mo', 'end': '13:50', 'location': 'L 525', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 525', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'L 525', 'start': '12:55'}","False","False","A","1","","","C","19941","Seminar","1994"
"0000014905","1.0","0000000446","ENGL","8","","","Staff","","S","300","15","Brit Auth: James Joyce","391","{'day': 'Tu', 'end': '09:25', 'location': 'L 520', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'L 520', 'start': '08:00'}","False","False","B","1","","","O","19941","Seminar","1994"
"0000014906","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Blake/Romantics","398","","False","False","","1","","","O","19941","Research","1994"
"0000014907","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Women Writers","398","","False","False","A","1","","","O","19941","Research","1994"
"0000014908","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Modern Irish Drama","398","","False","False","B","1","","","O","19941","Research","1994"
"0000014909","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Jd Salingers Works","398","","False","False","C","1","","","O","19941","Research","1994"
"0000014910","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/George Eliot Study","398","","False","False","D","1","","","O","19941","Research","1994"
"0000014911","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Writing/Shrt Story","398","","False","False","E","1","","","O","19941","Research","1994"
"0000014912","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Hellin Blake & Mlt","398","","False","False","F","1","","","O","19941","Research","1994"
"0000014913","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Novel Writing","398","","False","False","G","1","","","O","19941","Research","1994"
"0000014914","1.0","0000000452","ENGL","12","","","Staff","","S","300","15","Sem: Race & Amer Lit","399","{'day': 'Tu', 'end': '13:10', 'location': 'L 420', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 420', 'start': '11:45'}","False","False","A","1","","","O","19941","Seminar","1994"
"0000014915","1.0","0000000452","ENGL","15","","","Mark Allister","","S","300","15","Sem: Masculinty/Am Lit","399","{'day': 'Mo', 'end': '22:00', 'location': 'L 520', 'start': '19:00'}","False","False","B","1","","","C","19941","Seminar","1994"
"0000014916","1.0","0000001729","ENVST","14","","","Staff","7/14","S","200","24","Intro: Enviro Studies","237","{'day': 'Tu', 'end': '11:00', 'location': 'SC 130', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 130', 'start': '09:35'}","False","False","A","1","0/10","","C","19941","Research","1994"
"0000014917","1.0","0000001729","ENVST","14","","","Staff","3/14","S","200","24","Intro: Enviro Studies","237","{'day': 'Tu', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'}","False","False","B","1","5/10","","O","19941","Research","1994"
"0000014918","1.0","0000000470","IDFA","21","","","Staff","","S","200","40","Intro to the Arts","274","{'day': 'Tu', 'end': '11:00', 'location': 'SPT 14', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SPT 14', 'start': '09:35'}","False","False","","1","","","O","19941","Research","1994"
"0000014919","1.0","0000000476","FREN","15","","","Staff","","S","100","25","Beginning French I","111","{'day': 'Mo', 'end': '11:40', 'location': 'M 26', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 26', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 26', 'start': '10:45'}","False","False","A","1","","","C","19941","Research","1994"
"0000014920","1.0","0000000476","FREN","18","","","Staff","","S","100","25","Beginning French I","111","{'day': 'Mo', 'end': '13:50', 'location': 'M 26', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 26', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 26', 'start': '12:55'}","False","False","B","1","","","O","19941","Research","1994"
"0000014921","1.0","0000000477","FREN","10","","","Staff","","S","100","25","Beginning French II","112","{'day': 'Mo', 'end': '12:45', 'location': 'M 4', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 4', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 4', 'start': '11:50'}","False","False","A","1","","","O","19941","Research","1994"
"0000014922","1.0","0000000477","FREN","10","","","Staff","","S","100","25","Beginning French II","112","{'day': 'Mo', 'end': '13:50', 'location': 'M 11', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 11', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 11', 'start': '12:55'}","False","False","B","1","","","O","19941","Research","1994"
"0000014923","1.0","0000000477","FREN","17","","","Staff","","S","100","25","Beginning French II","112","{'day': 'Mo', 'end': '14:55', 'location': 'M 4', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 4', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 4', 'start': '14:00'}","False","False","C","1","","","O","19941","Research","1994"
"0000014924","1.0","0000000479","FREN","24","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '08:55', 'location': 'M 26', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 26', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 26', 'start': '08:00'}","False","False","A","1","","","O","19941","Research","1994"
"0000014925","1.0","0000000479","FREN","23","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '12:45', 'location': 'M 26', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 26', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 26', 'start': '11:50'}","False","False","B","1","","","O","19941","Research","1994"
"0000014926","1.0","0000000479","FREN","25","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '13:50', 'location': 'M 4', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 4', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 4', 'start': '12:55'}","False","False","C","1","","","C","19941","Research","1994"
"0000014927","1.0","0000000479","FREN","16","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '14:55', 'location': 'M 15', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 15', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 15', 'start': '14:00'}","False","False","D","1","","","O","19941","Research","1994"
"0000014928","1.0","0000000480","FREN","21","","","Staff","","S","200","20","Intermed French II","232","{'day': 'Mo', 'end': '10:00', 'location': 'M 26', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 26', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 26', 'start': '09:05'}","False","False","A","1","","","C","19941","Research","1994"
"0000014929","1.0","0000000480","FREN","7","","","Staff","","S","200","20","Intermed French II","232","{'day': 'Mo', 'end': '12:45', 'location': 'L 577', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 577', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 577', 'start': '11:50'}","False","False","B","1","","","O","19941","Research","1994"
"0000014930","1.0","0000000485","FREN","11","","","Staff","","S","200","20","Comp Intro/Lit Analy","251","{'day': 'Tu', 'end': '09:25', 'location': 'M 26', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'M 26', 'start': '08:00'}","False","False","","1","","","O","19941","Research","1994"
"0000014931","1.0","0000001740","FREN","10","","","Staff","","S","200","20","Dev of French Civiliz","254","{'day': 'Tu', 'end': '13:10', 'location': 'M 26', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 26', 'start': '11:45'}","False","False","","1","","","O","19941","Research","1994"
"0000014932","1.0","0000001744","FREN","16","","","Staff","","S","300","999","17th Century Fr Lit","373","{'day': 'Tu', 'end': '11:00', 'location': 'M 21', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 21', 'start': '09:35'}","False","False","","1","","","C","19941","Research","1994"
"0000014933","1.0","0000000497","FREN","6","","","Staff","","S","300","20","Seminar","399","{'day': 'Tu', 'end': '14:45', 'location': 'M 26', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 26', 'start': '13:20'}","False","False","","1","","","O","19941","Research","1994"
