"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000001873","0.5","0000000019","ART","18","10","1","3","4","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","20","","","","","Found Perceptual Draw","111","{'day': 'Tu', 'end': '16:30', 'location': 'CAD 216', 'start': '15:05'};{'day': 'Th', 'end': '16:30', 'location': 'CAD 216', 'start': '15:05'}","False","B","1","O","20011","Research","2001"
"0000001874","0.5","0000000020","ART","23","7","4","4","8","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","20","","","","","Found Conceptual Draw","112","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 216', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 216', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 216', 'start': '10:45'}","False","","1","C","20011","Research","2001"
"0000001875","0.5","0000000021","ART","22","3","5","4","10","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","20","","","","","Found Color Design","113","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'}","False","","1","C","20011","Research","2001"
"0000001876","0.5","0000000022","ART","13","4","5","1","3","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","15","","","","","Foundation Sculpture","114","{'day': 'Tu', 'end': '09:25', 'location': 'CAD 106', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'CAD 106', 'start': '08:00'}","False","A","1","O","20011","Research","2001"
"0000001877","0.5","0000000022","ART","15","6","1","5","3","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","15","","","","","Foundation Sculpture","114","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 106', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 106', 'start': '09:35'}","False","B","1","C","20011","Research","2001"
"0000001878","0.5","0000000023","ART","16","5","0","2","9","ALS-A","Gammell, Linda","{'fsnum': '14097', 'name': 'Gammell, Linda'}","100","20","","","","","Found Photography","115","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 102', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 102', 'start': '09:35'}","False","A","1","O","20011","Research","2001"
"0000001879","0.5","0000000023","ART","18","5","3","3","7","ALS-A","Gammell, Linda","{'fsnum': '14097', 'name': 'Gammell, Linda'}","100","20","","","","","Found Photography","115","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 102', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'CAD 102', 'start': '23:45'}","False","B","1","O","20011","Research","2001"
"0000001880","0.5","0000000024","ART","14","2","3","3","6","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","15","","","","","Found Ceramics: Hand","116","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115C', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 115C', 'start': '09:35'}","False","","1","O","20011","Research","2001"
"0000001881","0.5","0000000026","ART","15","2","5","5","3","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","15","","","","","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 115E', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'CAD 115E', 'start': '23:45'}","False","A","1","C","20011","Research","2001"
"0000001882","0.5","0000000026","ART","20","2","3","5","10","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","15","","","","","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115E', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 115E', 'start': '13:20'}","False","B","1","C","20011","Research","2001"
"0000001883","1.0","0000000027","ART","15","12","1","1","1","ALS-A","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","100","16","","","","","Honors Found Drawing","120","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'}","False","","1","C","20011","Research","2001"
"0000001884","1.0","0000000031","ART","33","12","6","4","11","ALS-A;HWC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","100","30","","","","","Ancient--Medieval","150","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'}","False","","1","C","20011","Research","2001"
"0000001885","1.0","0000000032","ART","32","8","5","6","13","ALS-A;HWC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","100","30","","","","","Renaissance--Present","151","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","","1","C","20011","Research","2001"
"0000001886","1.0","0000000033","ART","29","0","13","6","10","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","20","","","","","Oil/Acrylic Painting","221","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'}","False","","1","C","20011","Research","2001"
"0000001887","1.0","0000000035","ART","7","0","3","1","3","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","15","","","","","Sculpt: Metal Casting","223","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'}","False","","1","O","20011","Research","2001"
"0000001888","1.0","0000000038","ART","16","0","5","1","10","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","15","","","","","Printmkg: Relief/Litho","226","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'}","False","","1","C","20011","Research","2001"
"0000001889","1.0","0000000042","ART","8","0","2","2","4","","Kelley, Patrick T.","{'fsnum': '14002', 'name': 'Kelley, Patrick T.'}","200","15","","","","","Motion Graphics","230","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 100', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 100', 'start': '23:45'}","False","","1","O","20011","Research","2001"
"0000001890","1.0","0000000050","ART","23","1","2","9","11","ALS-A;HWC","Holden, Kristi","{'fsnum': '12373', 'name': 'Holden, Kristi'}","200","30","","","","","Art 1776-1880","251","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","","1","O","20011","Research","2001"
"0000001891","1.0","0000000060","ART","23","0","4","14","5","ALS-A;HWC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","30","","","","","Medieval Art","263","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 305', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'CAD 305', 'start': '23:45'}","False","","1","O","20011","Research","2001"
"0000001892","1.0","0000000069","ART","2","0","0","0","2","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Advanced Painting","298","","False","","1","O","20011","Research","2001"
"0000001893","1.0","0000000069","ART","1","0","1","0","0","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","","","","","","IS/Prints in Decarts","298","","False","B","1","O","20011","Research","2001"
"0000001894","1.0","0000000070","ART","16","0","0","0","16","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","300","15","","","","","Topics Sem/Studio Art","340","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 204', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 204', 'start': '23:45'}","False","","1","C","20011","Topic","2001"
"0000001895","1.0","0000000075","ART","1","0","0","0","1","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","300","","","","","","IR/Multi-Medium Casts","398","","False","","1","O","20011","Research","2001"
"0000001896","1.0","0000000075","ART","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","","","","","","IR/Bernini: Early Work","398","","False","A","1","O","20011","Research","2001"
"0000001897","1.0","0000000076","ASIAN","19","19","0","0","0","FYW","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","100","20","","","","","Family & Self/E Asia","111","{'day': 'Tu', 'end': '13:10', 'location': 'M 35', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 35', 'start': '23:45'}","False","","1","C","20011","Research","2001"
"0000001898","1.0","0000000078","ASIAN","35","11","4","13","7","MCS-G","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","100","35","","","","","Asian Cultures","121","{'day': 'Tu', 'end': '14:45', 'location': 'CH 101', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 101', 'start': '13:20'}","False","","1","C","20011","Research","2001"
"0000001899","1.0","0000000084","ASIAN","14","0","0","13","1","HBS","Dalgaard, Bruce","{'fsnum': '1333', 'name': 'Dalgaard, Bruce'}","200","20","","","","","Rice & Society/E Asia","211","{'day': 'Tu', 'end': '14:45', 'location': 'M 30', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 30', 'start': '13:20'}","False","","1","C","20011","Research","2001"
"0000001900","1.0","0000000097","ASIAN","1","0","0","0","1","WRI","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","","","","","","IR/Animism & Health","398","","False","","1","O","20011","Research","2001"
"0000001901","1.0","0000000098","ASIAN","9","0","1","0","8","EIN;WRI","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","25","","","","","Asia Seminar","399","{'day': 'Tu', 'end': '11:00', 'location': 'H 514', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'H 514', 'start': '09:35'}","False","","1","O","20011","Seminar","2001"
"0000001902","1.0","0000000102","BIO","23","0","5","7","11","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '16:00', 'location': 'SC 253', 'start': '14:00'}","False","A","1","C","20011","Research","2001"
"0000001903","1.0","0000000102","BIO","22","0","11","4","7","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '10:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","20011","Research","2001"
"0000001904","1.0","0000000102","BIO","25","0","15","4","6","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '14:00', 'location': 'SC 253', 'start': '12:00'}","False","C","1","C","20011","Research","2001"
"0000001905","1.0","0000000106","BIO","22","9","1","10","2","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","A","1","O","20011","Research","2001"
"0000001906","1.0","0000000106","BIO","20","7","0","10","3","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","B","1","O","20011","Research","2001"
"0000001907","1.0","0000000106","BIO","22","10","1","9","2","NSC;NSL","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","C","1","O","20011","Research","2001"
"0000001908","1.0","0000000106","BIO","20","10","2","6","2","NSC;NSL","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '16:30', 'location': 'SC 273', 'start': '14:00'}","False","D","1","O","20011","Research","2001"
"0000001909","1.0","0000000106","BIO","20","3","0","16","1","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '14:30', 'location': 'SC 273', 'start': '12:00'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'}","False","E","1","O","20011","Research","2001"
"0000001910","1.0","0000000106","BIO","26","6","2","12","6","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'}","False","F","1","C","20011","Research","2001"
"0000001911","1.0","0000000106","BIO","17","10","1","6","0","NSC;NSL","Hellyer, Nathan","{'fsnum': '14177', 'name': 'Hellyer, Nathan'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","G","1","O","20011","Research","2001"
"0000001912","1.0","0000000106","BIO","24","8","3","13","0","NSC;NSL","Hellyer, Nathan","{'fsnum': '14177', 'name': 'Hellyer, Nathan'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","H","1","C","20011","Research","2001"
"0000001913","1.0","0000000106","BIO","11","10","0","1","0","NSC;NSL","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'We', 'end': '13:15', 'location': 'SC 273', 'start': '22:45'}","False","I","1","O","20011","Research","2001"
"0000001914","1.0","0000000106","BIO","22","10","3","7","2","NSC;NSL","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Th', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'}","False","J","1","O","20011","Research","2001"
"0000001915","1.0","0000000122","BIO","22","1","19","1","1","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","22","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","1","C","20011","Research","2001"
"0000001916","1.0","0000000122","BIO","21","0","16","0","5","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","22","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'}","False","B","1","C","20011","Research","2001"
"0000001917","1.0","0000000122","BIO","22","0","17","2","3","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","22","","","","","Intermediate Genetics","233","{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'}","False","C","1","C","20011","Research","2001"
"0000001918","1.0","0000000122","BIO","18","1","3","14","0","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","22","","","","","Intermediate Genetics","233","{'day': 'Fr', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'}","False","D","1","C","20011","Research","2001"
"0000001919","1.0","0000000126","BIO","28","0","11","4","13","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","22","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'}","False","A","1","C","20011","Research","2001"
"0000001920","1.0","0000000126","BIO","25","0","10","5","10","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","22","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","20011","Research","2001"
"0000001921","1.0","0000000126","BIO","27","0","10","7","10","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","22","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 253', 'start': '13:20'}","False","C","1","C","20011","Research","2001"
"0000001922","1.0","0000000128","BIO","16","0","5","6","5","","Larson, Kjersten","{'fsnum': '14192', 'name': 'Larson, Kjersten'}","200","12","","","","","Animal Physiology","247","{'day': 'Tu', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","A","1","C","20011","Research","2001"
"0000001923","1.0","0000000128","BIO","9","0","2","0","7","","Larson, Kjersten","{'fsnum': '14192', 'name': 'Larson, Kjersten'}","200","12","","","","","Animal Physiology","247","{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '15:55', 'location': 'SC 269', 'start': '12:55'}","False","B","1","C","20011","Research","2001"
"0000001924","1.0","0000000128","BIO","12","0","4","0","8","","Larson, Kjersten","{'fsnum': '14192', 'name': 'Larson, Kjersten'}","200","12","","","","","Animal Physiology","247","{'day': 'Th', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","C","1","C","20011","Research","2001"
"0000001925","1.0","0000000130","BIO","8","0","1","3","4","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","200","16","","","","","Invertebrate Zoology","248","{'day': 'Tu', 'end': '11:00', 'location': 'SC 274', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 274', 'start': '09:35'};{'day': 'We', 'end': '15:55', 'location': 'SC 211', 'start': '12:55'}","False","A","1","O","20011","Research","2001"
