"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000002837","0.5","0000000022","ART","18","9","2","3","4","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","15","3","3","3","0","Foundation Sculpture","114","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 106', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 106', 'start': '09:35'}","False","","3","C","20013","Research","2001"
"0000002838","0.5","0000000026","ART","20","5","2","5","8","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","16","2","0","1","0","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115E', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 115E', 'start': '09:35'}","False","","3","C","20013","Research","2001"
"0000002839","1.0","0000000029","ART","24","4","9","4","7","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","4","4","4","1","Found Photography","124","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 102', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 102', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 102', 'start': '08:00'}","False","","3","C","20013","Research","2001"
"0000002840","1.0","0000000032","ART","43","12","7","11","13","ALS-A;HWC","Van Schepen, Randall","{'fsnum': '14183', 'name': 'Van Schepen, Randall'}","100","40","10","4","9","4","Renaissance--Present","151","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","","3","C","20013","Research","2001"
"0000002841","1.0","0000000034","ART","20","1","7","7","5","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","20","","","","","Watercolor Painting","222","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'}","False","","3","C","20013","Research","2001"
"0000002842","1.0","0000000036","ART","15","3","8","2","2","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","15","","","","","Sculpt: Metal Direct","224","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'}","False","","3","C","20013","Research","2001"
"0000002843","1.0","0000000037","ART","8","2","2","1","3","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","15","","","","","Arch Drawing/Design I","225","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 116', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 116', 'start': '08:00'}","False","","3","O","20013","Research","2001"
"0000002844","1.0","0000000039","ART","15","1","9","3","2","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","15","","","","","Printmkg: Intaglio/Mono","227","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'}","False","","3","C","20013","Research","2001"
"0000002845","1.0","0000000045","ART","11","1","4","4","2","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","15","","","","","Ceramics","234","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115C', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 115C', 'start': '23:45'}","False","","3","C","20013","Research","2001"
"0000002846","1.0","0000000046","ART","17","1","5","8","3","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","20","","","","","Photography","238","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'}","False","","3","C","20013","Research","2001"
"0000002847","1.0","0000000047","ART","12","0","5","4","3","ALS-A","Ryan, David E.","{'fsnum': '13038', 'name': 'Ryan, David E.'}","200","15","","","","","Video Art Production","239","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'}","False","","3","C","20013","Research","2001"
"0000002848","1.0","0000000052","ART","39","4","9","10","16","ALS-A;HWC","Van Schepen, Randall","{'fsnum': '14183', 'name': 'Van Schepen, Randall'}","200","30","","","","","Art Since 1950","253","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","","3","C","20013","Research","2001"
"0000002849","1.0","0000000059","ART","41","15","8","6","12","ALS-A","","","200","40","","","","","World Architecture","261","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'}","False","","3","C","20013","Research","2001"
"0000002850","1.0","0000000061","ART","28","6","9","6","7","ALS-A;MCS-G","","","200","24","","","","","Art of India/SE Asia","265","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 204', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 204', 'start': '09:35'}","False","","3","C","20013","Research","2001"
"0000002851","1.0","0000000066","ART","4","0","2","2","0","WRI","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","15","","","","","Topics in Art History","275","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'}","False","","3","O","20013","Topic","2001"
"0000002852","1.0","0000000069","ART","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","","","","","","IS/Renaissance Art","298","","False","","3","O","20013","Research","2001"
"0000002853","1.0","0000000069","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Functional Ceramic","298","","False","A","3","O","20013","Research","2001"
"0000002854","1.0","0000000069","ART","1","0","0","0","1","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","","","","","","IS/Photography","298","","False","B","3","O","20013","Research","2001"
"0000002855","1.0","0000000069","ART","1","0","1","0","0","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Advanced Painting","298","","False","C","3","O","20013","Research","2001"
"0000002856","1.0","0000000069","ART","1","0","0","0","1","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Watercolor Design","298","","False","D","3","O","20013","Research","2001"
"0000002857","1.0","0000000069","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Promo W/Dig Arts","298","","False","E","3","O","20013","Research","2001"
"0000002858","1.0","0000000069","ART","1","0","0","1","0","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","","","","","","IS/Printmaking","298","","False","F","3","O","20013","Research","2001"
"0000002859","1.0","0000000071","ART","38","0","2","0","36","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","49","","","","","Sr Studies/Studio Art","343","{'day': 'Th', 'end': '22:00', 'location': 'CAD 305', 'start': '19:00'}","False","","3","O","20013","Research","2001"
"0000002860","1.0","0000000074","ART","7","0","1","0","6","WRI","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","15","","","","","Sr Studies-Art Hist","395","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'}","False","","3","O","20013","Research","2001"
"0000002861","1.0","0000000075","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","IR/Painting","398","","False","","3","O","20013","Research","2001"
"0000002862","1.0","0000000077","ASIAN","21","18","0","1","2","HWC;WRI","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","100","","","","","","The West & East Asia","112","{'day': 'Mo', 'end': '14:55', 'location': 'H 307', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 307', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 307', 'start': '14:00'}","False","","3","C","20013","Research","2001"
"0000002863","1.0","0000000087","ASIAN","27","1","5","14","7","ALS-L;MCS-G;WRI","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","30","","","","","Modrn Japanese Lit-Tr","235","{'day': 'Mo', 'end': '12:45', 'location': 'M 4', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'M 4', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 4', 'start': '23:50'}","False","","3","C","20013","Research","2001"
"0000002864","1.0","0000000094","ASIAN","1","0","0","0","1","","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","","","","","","IS/Japanese Folkstory","298","","False","","3","O","20013","Research","2001"
"0000002865","1.0","0000000094","ASIAN","1","0","0","1","0","","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","","","","","","IS/Japan 4th Yr Sem 2","298","","False","A","3","O","20013","Research","2001"
"0000002866","1.0","0000000097","ASIAN","1","0","0","0","1","","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","300","","","","","","IR/Ethn Thai Drug Use","398","","False","","3","O","20013","Research","2001"
"0000002867","1.0","0000000097","ASIAN","1","0","0","0","1","","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","","","","","","IR/Vietnamese Poetry","398","","False","A","3","O","20013","Research","2001"
"0000002868","1.0","0000000100","BIO","23","2","5","13","3","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'}","False","A","3","C","20013","Research","2001"
"0000002869","1.0","0000000100","BIO","23","0","3","15","5","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '13:45', 'location': 'SC 273', 'start': '23:45'}","False","B","3","C","20013","Research","2001"
"0000002870","1.0","0000000100","BIO","26","1","5","15","5","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '17:00', 'location': 'SC 273', 'start': '15:00'}","False","C","3","C","20013","Research","2001"
"0000002871","1.0","0000000104","BIO","34","2","12","8","12","NSC","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","100","24","","","","","The Biology of Women","124","{'day': 'Mo', 'end': '22:00', 'location': 'SC 278', 'start': '19:00'}","False","","3","C","20013","Research","2001"
"0000002872","1.0","0000000108","BIO","15","10","0","5","0","NSC;NSL","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '15:25', 'location': 'SC 211', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'}","False","A","3","O","20013","Research","2001"
"0000002873","1.0","0000000108","BIO","15","11","0","4","0","NSC;NSL","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 211', 'start': '23:45'}","False","B","3","O","20013","Research","2001"
"0000002874","1.0","0000000108","BIO","17","7","2","6","2","NSC;NSL","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 211', 'start': '15:00'}","False","C","3","O","20013","Research","2001"
"0000002875","1.0","0000000108","BIO","11","6","0","5","0","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 211', 'start': '08:00'}","False","D","3","O","20013","Research","2001"
"0000002876","1.0","0000000108","BIO","13","7","0","6","0","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Th', 'end': '10:30', 'location': 'SC 211', 'start': '08:00'}","False","E","3","O","20013","Research","2001"
"0000002877","1.0","0000000108","BIO","18","4","2","9","3","NSC;NSL","Thiede, Denise","{'fsnum': '14185', 'name': 'Thiede, Denise'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Th', 'end': '17:30', 'location': 'SC 211', 'start': '15:00'}","False","F","3","C","20013","Research","2001"
"0000002878","1.0","0000000108","BIO","20","10","2","5","3","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '15:25', 'location': 'SC 211', 'start': '12:55'}","False","G","3","O","20013","Research","2001"
"0000002879","1.0","0000000108","BIO","23","2","0","19","2","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '14:15', 'location': 'SC 211', 'start': '23:45'}","False","H","3","C","20013","Research","2001"
"0000002880","1.0","0000000108","BIO","17","7","0","7","3","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Fr', 'end': '16:30', 'location': 'SC 211', 'start': '14:00'};{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'}","False","I","3","O","20013","Research","2001"
"0000002881","1.0","0000000118","BIO","1","0","0","1","0","NSC;NSL;ORC","Staff","{'fsnum': '', 'name': 'Staff'}","200","23","","","","","Terrestrial Ecology","226","","False","","3","O","20013","Research","2001"
"0000002882","1.0","0000000119","BIO","23","1","5","4","13","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","24","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","3","C","20013","Research","2001"
"0000002883","1.0","0000000119","BIO","24","0","6","8","10","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","24","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'}","False","B","3","C","20013","Research","2001"
"0000002884","1.0","0000000119","BIO","25","0","7","17","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","24","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","C","3","C","20013","Research","2001"
"0000002885","1.0","0000000122","BIO","19","0","11","2","6","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","18","","","","","Intermediate Genetics","233","{'day': 'Tu', 'end': '17:00', 'location': 'SC 229', 'start': '14:00'};{'day': 'Tu', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'}","False","A","3","C","20013","Research","2001"
"0000002886","1.0","0000000122","BIO","15","0","10","5","0","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","18","","","","","Intermediate Genetics","233","{'day': 'Tu', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'};{'day': 'We', 'end': '13:45', 'location': 'SC 229', 'start': '22:45'}","False","B","3","C","20013","Research","2001"
"0000002887","1.0","0000000122","BIO","16","0","5","10","1","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","18","","","","","Intermediate Genetics","233","{'day': 'Tu', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 278', 'start': '23:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 229', 'start': '14:00'}","False","C","3","C","20013","Research","2001"
"0000002888","1.0","0000000126","BIO","25","0","9","4","12","","Hellyer, Nathan","{'fsnum': '14177', 'name': 'Hellyer, Nathan'}","200","24","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'}","False","A","3","C","20013","Research","2001"
"0000002889","1.0","0000000126","BIO","26","0","15","0","11","","Hellyer, Nathan","{'fsnum': '14177', 'name': 'Hellyer, Nathan'}","200","24","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'SC 253', 'start': '08:00'}","False","B","3","C","20013","Research","2001"
"0000002890","1.0","0000000134","BIO","5","0","1","1","3","","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","200","12","","","","","Plant Physiology","251","{'day': 'Mo', 'end': '15:55', 'location': 'SC 227', 'start': '12:55'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'}","False","A","3","O","20013","Research","2001"
