"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000006411","1.0","0000000069","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Adv Painting","298","","False","A","2","O","20032","Research","2003"
"0000006412","1.0","0000000069","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Pre-Sr Studies","298","","False","B","2","O","20032","Research","2003"
"0000006413","1.0","0000000075","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","IR/Drawing-Vis Poetry","398","","False","","2","O","20032","Research","2003"
"0000006414","1.0","0000000075","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","IR/Adv Drawing II","398","","False","A","2","O","20032","Research","2003"
"0000006415","1.0","0000000075","ART","1","0","0","0","1","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","300","","","","","","IR/Photography India","398","","False","B","2","O","20032","Research","2003"
"0000006416","1.0","0000000079","ASIAN","28","8","4","9","7","ALS-A;MCS-G","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","100","35","13","4","","4","Intro Japnese Film-Tr","124","{'day': 'Mo', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'HH 501', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 501', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 501', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 501', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006417","1.0","0000000081","ASIAN","8","2","0","0","6","ALS-L;MCS-G","Cannella, Shannon","{'fsnum': '15921', 'name': 'Cannella, Shannon'}","100","25","","","","","Cont Chinese Women Wr","151","{'day': 'Mo', 'end': '15:00', 'location': 'OM 002', 'start': '14:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 002', 'start': '14:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 002', 'start': '14:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 002', 'start': '14:00'};{'day': 'Mo', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006418","1.0","0000000085","ASIAN","21","0","1","16","4","MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","20","","","","","Nat ID/China & Japan","212","","False","","2","C","20032","Research","2003"
"0000006419","1.0","0000000090","ASIAN","6","2","2","0","2","HBS","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","20","0","","","","Intl Politics Ne Asia","245","{'day': 'Mo', 'end': '15:00', 'location': 'OM 015', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 015', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 015', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 015', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 015', 'start': '13:00'}","False","","2","O","20032","Research","2003"
"0000006420","1.0","0000000094","ASIAN","1","0","1","0","0","","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","","","","","","IS/China's Education","298","","False","","2","O","20032","Research","2003"
"0000006421","1.0","0000000094","ASIAN","1","0","1","0","0","","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","200","","","","","","IS/Cao-Dai Religion","298","","False","A","2","O","20032","Research","2003"
"0000006422","1.0","0000000104","BIO","24","7","3","5","9","NSC","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","6","6","6","6","The Biology of Women","124","{'day': 'Mo', 'end': '15:00', 'location': 'SC 130', 'start': '14:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 130', 'start': '14:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 130', 'start': '14:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 130', 'start': '14:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 130', 'start': '14:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 130', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 130', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 130', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 130', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 130', 'start': '22:40'}","False","A","2","C","20032","Research","2003"
"0000006423","1.0","0000000104","BIO","26","7","4","7","8","NSC","Maher, Diane M.","{'fsnum': '15714', 'name': 'Maher, Diane M.'}","100","24","6","6","9","6","The Biology of Women","124","{'day': 'Mo', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'}","False","B","2","C","20032","Research","2003"
"0000006424","1.0","0000000106","BIO","23","18","0","4","1","NSC;NSL","Hill, Jason D.","{'fsnum': '15716', 'name': 'Hill, Jason D.'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'}","False","","2","C","20032","Research","2003"
"0000006425","1.0","0000000110","BIO","24","7","4","11","2","NSC;NSL","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","6","8","12","7","Genetics/Evolut/Soc","127","{'day': 'Mo', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'}","False","","2","C","20032","Research","2003"
"0000006426","1.0","0000000114","BIO","24","7","6","4","7","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","6","7","6","6","Thinking & Doing Bio","135","{'day': 'Mo', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Mo', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Tu', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'We', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Th', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Fr', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'}","False","","2","C","20032","Research","2003"
"0000006427","1.0","0000000133","BIO","8","0","4","1","3","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","15","","","","","Cardiac Physiology","250","","False","","2","C","20032","Research","2003"
"0000006428","1.0","0000000138","BIO","12","0","1","4","7","","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","200","15","","","","","Island Biol/Polynesia","258","","False","","2","C","20032","Research","2003"
"0000006429","1.0","0000000146","BIO","10","0","3","3","4","","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","200","15","","","","","Winter Ecology","281","","False","","2","C","20032","Research","2003"
"0000006430","1.0","0000000147","BIO","12","0","5","3","4","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","15","","","","","Desert Biology","282","","False","","2","C","20032","Research","2003"
"0000006431","1.0","0000000149","BIO","4","0","1","0","3","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","24","0","","","","Water Resource Mgmt","285","{'day': 'Mo', 'end': '15:00', 'location': 'SC 248', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 248', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 248', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 248', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 248', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 248', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 248', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 248', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 248', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 248', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 248', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 248', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 248', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 248', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 248', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006432","1.0","0000000153","BIO","3","0","1","1","1","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","Academic Internship","294","","True","","2","O","20032","Research","2003"
"0000006433","1.0","0000000153","BIO","2","0","0","2","0","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","","","","","Academic Internship","294","","True","A","2","O","20032","Research","2003"
"0000006434","1.0","0000000153","BIO","2","0","1","1","0","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","200","","","","","","Academic Internship","294","","True","B","2","O","20032","Research","2003"
"0000006435","1.0","0000000153","BIO","1","0","0","0","1","","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","200","","","","","","Academic Internship","294","","True","C","2","O","20032","Research","2003"
"0000006436","1.0","0000000153","BIO","2","0","2","0","0","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","Academic Internship","294","","True","D","2","O","20032","Research","2003"
"0000006437","1.0","0000000153","BIO","1","0","0","0","1","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","","","","","","Academic Internship","294","","True","E","2","O","20032","Research","2003"
"0000006438","1.0","0000000153","BIO","6","0","4","1","1","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Academic Internship","294","","True","F","2","O","20032","Research","2003"
"0000006439","1.0","0000000153","BIO","2","0","0","2","0","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","","","","","","Academic Internship","294","","True","G","2","O","20032","Research","2003"
"0000006440","1.0","0000000153","BIO","1","0","0","1","0","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","","","","","","Academic Internship","294","","True","H","2","O","20032","Research","2003"
"0000006441","1.0","0000000153","BIO","2","0","1","1","0","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","","","","","","Academic Internship","294","","True","I","2","O","20032","Research","2003"
"0000006442","1.0","0000000153","BIO","2","0","0","0","2","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","Academic Internship","294","","True","J","2","O","20032","Research","2003"
"0000006443","1.0","0000000154","BIO","2","0","0","0","2","","Jurney, William","{'fsnum': '15932', 'name': 'Jurney, William'}","200","","","","","","IS/Orthopedic Injury","298","","False","","2","O","20032","Research","2003"
"0000006444","1.0","0000000154","BIO","1","0","0","0","1","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","IS/Cellular Biology","298","","False","A","2","O","20032","Research","2003"
"0000006445","1.0","0000000154","BIO","1","0","1","0","0","","Cronin, Stephen","{'fsnum': '15974', 'name': 'Cronin, Stephen'}","200","","","","","","IS/P53 Gene & Cancer","298","","False","B","2","O","20032","Research","2003"
"0000006446","1.0","0000000154","BIO","1","0","0","0","1","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","","","","","IS/Marine Ecology","298","","False","C","2","O","20032","Research","2003"
"0000006447","1.0","0000000154","BIO","1","0","0","0","1","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/Medical Shadowing","298","","False","D","2","O","20032","Research","2003"
"0000006448","1.0","0000000154","BIO","1","0","1","0","0","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/The Dead Zone","298","","False","E","2","O","20032","Research","2003"
"0000006449","1.0","0000000154","BIO","1","0","0","0","1","","Hagen, Daniel","{'fsnum': '2890', 'name': 'Hagen, Daniel'}","200","","","","","","IS/Lower Limb Injury","298","","False","F","2","O","20032","Research","2003"
"0000006450","1.0","0000000155","BIO","6","0","1","1","4","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","300","20","","","","","Zoo Biology","310","{'day': 'Mo', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 210', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 210', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 210', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 210', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 210', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006451","1.0","0000000185","CHEM","12","4","0","5","3","NSC","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","100","34","","","","","Chem-Life's Beginning","120","{'day': 'Mo', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006452","1.0","0000000189","CHEM","45","35","0","7","3","","Abdella, Beth","{'fsnum': '25', 'name': 'Abdella, Beth'}","100","60","","","","","Atom/Molec Structure","123","{'day': 'Mo', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'}","False","","2","O","20032","Research","2003"
"0000006453","1.0","0000001552","CHEM","13","4","2","2","5","NSC;NSL","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","100","24","","","","","Environmental Chem","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'};{'day': 'We', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'}","False","","2","O","20032","Research","2003"
"0000006454","1.0","0000000198","CHEM","12","0","0","12","0","WRI","Spessard, Gary O.","{'fsnum': '7851', 'name': 'Spessard, Gary O.'}","200","12","0","","","","Organometallic Chem","252","{'day': 'Mo', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'}","False","","2","C","20032","Research","2003"
"0000006455","1.0","0000000204","CHEM","1","0","1","0","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","","","","","Academic Internship","294","","True","","2","O","20032","Research","2003"
"0000006456","1.0","0000000204","CHEM","1","0","1","0","0","","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","200","","","","","","Academic Internship","294","","True","A","2","O","20032","Research","2003"
"0000006457","1.0","0000000215","CHEM","5","0","3","0","2","","Hanson, Robert","{'fsnum': '3090', 'name': 'Hanson, Robert'}","300","12","","","","","Organic Analys/Theory","380","{'day': 'Mo', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'}","False","","2","O","20032","Research","2003"
"0000006458","1.0","0000000223","CHEM","1","0","1","0","0","","Schwinefus, Jeff J.","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'}","300","","","","","","IR/DNA Hydration","398","","False","","2","O","20032","Research","2003"
"0000006459","1.0","0000000225","CLASS","32","24","5","2","1","ALS-L;ORC","Groton, Anne","{'fsnum': '2771', 'name': 'Groton, Anne'}","100","25","","","","","Ancient Comedy-Tr","126","{'day': 'Mo', 'end': '12:40', 'location': 'OM 031', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 031', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 031', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 031', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 031', 'start': '22:40'}","False","","2","C","20032","Research","2003"
"0000006460","1.0","0000000235","CLASS","1","0","1","0","0","","Reece, Steve T.","{'fsnum': '6626', 'name': 'Reece, Steve T.'}","300","","","","","","Academic Internship","394","","True","","2","O","20032","Research","2003"
"0000006461","1.0","0000000236","CLASS","1","0","0","0","1","","Bruss, Jon","{'fsnum': '14963', 'name': 'Bruss, Jon'}","300","","","","","","IR/Advanced Nt Greek","398","","False","","2","O","20032","Research","2003"
"0000006462","1.0","0000000236","CLASS","1","0","0","0","1","","Brunelle, Christopher M.","{'fsnum': '14999', 'name': 'Brunelle, Christopher M.'}","300","","","","","","IR/Anc Grk Vocal Tone","398","","False","A","2","O","20032","Research","2003"
