"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","number","offerings","pn","section","semester","status","term","type","year"
"0000026991","1.0","0000000276","ECON","1","0","0","1","0","","Dalgaard, Bruce","{'fsnum': '1333', 'name': 'Dalgaard, Bruce'}","200","","Academic Internship","294","","True","B","5","O","19995","Research","1999"
"0000026992","1.0","0000000276","ECON","1","0","0","1","0","","Wojick, Paul","{'fsnum': '9114', 'name': 'Wojick, Paul'}","200","","Academic Internship","294","","True","C","5","O","19995","Research","1999"
"0000026993","1.0","0000000283","ECON","1","0","0","0","1","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","300","","Senior Project","389","","False","","5","O","19995","Research","1999"
"0000026994","1.0","0000000314","EDUC","1","0","1","0","0","","Schelske, Mark","{'fsnum': '7148', 'name': 'Schelske, Mark'}","200","","IS/School Counseling","298","","False","","5","O","19995","Research","1999"
"0000026995","1.0","0000000407","ENGL","16","4","9","3","0","ALS-L;HWC;WRI","Richards, Melanie","{'fsnum': '10436', 'name': 'Richards, Melanie'}","200","","50's Beat Generation","238","{'day': 'Mo', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 520', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 520', 'start': '12:30'}","False","","5","O","19995","Topic","1999"
"0000026996","1.0","0000000442","ENGL","1","0","0","0","1","WRI","Frey, Olivia","{'fsnum': '2455', 'name': 'Frey, Olivia'}","300","","Adv Creative Nonfict","373","","False","","5","O","19995","Research","1999"
"0000026997","1.0","0000000451","ENGL","1","0","1","0","0","","DuRocher, Richard","{'fsnum': '1548', 'name': 'DuRocher, Richard'}","300","","IR/Milton & Theology","398","","False","","5","O","19995","Research","1999"
"0000026998","1.0","0000000451","ENGL","1","0","0","0","1","WRI","Richards, Melanie","{'fsnum': '10436', 'name': 'Richards, Melanie'}","300","","IR/Beat Lit/Fem Role","398","","False","A","5","O","19995","Research","1999"
"0000026999","1.0","0000000505","GERM","3","0","0","2","1","","Von Schwerin-High, Frederike","{'fsnum': '8820', 'name': 'Von Schwerin-High, Frederike'}","100","","Beginning German II","112","","False","","5","O","19995","Research","1999"
"0000027000","1.0","0000000509","GERM","1","0","1","0","0","FOL-G","Von Schwerin-High, Frederike","{'fsnum': '8820', 'name': 'Von Schwerin-High, Frederike'}","200","","Intermed German II","232","","False","","5","O","19995","Research","1999"
"0000027001","1.0","0000000529","GERM","1","0","0","1","0","","Rippley, Lavern","{'fsnum': '6671', 'name': 'Rippley, Lavern'}","300","","Academic Internship","394","","True","","5","O","19995","Research","1999"
"0000027002","1.0","0000000640","HIST","1","0","1","0","0","","Peters, Dolores","{'fsnum': '6245', 'name': 'Peters, Dolores'}","300","","Academic Internship","394","","True","","5","O","19995","Research","1999"
"0000027003","1.0","0000000751","MATH","1","1","0","0","0","","Cederberg, Judith","{'fsnum': '1026', 'name': 'Cederberg, Judith'}","200","","Academic Internship","294","","True","","5","O","19995","Research","1999"
"0000027004","1.0","0000000784","MGMT","2","0","0","2","0","","Thomforde, Kathy C.","{'fsnum': '1070', 'name': 'Thomforde, Kathy C.'}","200","","Academic Internship","294","","True","","5","O","19995","Research","1999"
"0000027005","0.25","0000000800","MUSIC","4","1","3","0","0","","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","Ear/Keyboard II","112","{'day': 'Mo', 'end': '09:30', 'location': 'CHM 224', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'CHM 224', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'CHM 224', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'CHM 224', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'CHM 224', 'start': '08:00'}","False","","5","O","19995","Research","1999"
"0000027006","0.75","0000000802","MUSIC","5","1","3","1","0","","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","Theory II","114","{'day': 'Mo', 'end': '11:30', 'location': 'CHM 224', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'CHM 224', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'CHM 224', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'CHM 224', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'CHM 224', 'start': '10:00'}","False","","5","O","19995","Research","1999"
"0000027007","1.0","0000000803","MUSIC","4","1","2","1","0","ALS-A","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","The Music Spectrum","130","{'day': 'Mo', 'end': '14:00', 'location': 'CHM 224', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'CHM 224', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'CHM 224', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'CHM 224', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'CHM 224', 'start': '12:30'}","False","","5","O","19995","Research","1999"
"0000027008","0.5","0000000820","MUSIC","1","0","1","0","0","","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","200","","Instrumentation","221","","False","","5","O","19995","Research","1999"
"0000027009","1.0","0000000822","MUSIC","2","0","2","0","0","ALS-A","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","200","","Composition I","223","","False","","5","O","19995","Research","1999"
"0000027010","1.0","0000000922","NORW","2","0","0","1","1","","Aarsvold, Nancy","{'fsnum': '19', 'name': 'Aarsvold, Nancy'}","100","","Begin Norwegian II","112","{'day': 'Mo', 'end': '14:00', 'location': 'L 421', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'L 421', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'L 421', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'L 421', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'L 421', 'start': '12:30'}","False","","5","O","19995","Research","1999"
"0000027011","1.0","0000000926","NORW","3","2","0","1","0","FOL-N","Aarsvold, Nancy","{'fsnum': '19', 'name': 'Aarsvold, Nancy'}","200","","Intermed Norwegian I","231","{'day': 'Mo', 'end': '11:30', 'location': 'L 421', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'L 421', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'L 421', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'L 421', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'L 421', 'start': '10:00'}","False","","5","O","19995","Research","1999"
"0000027025","1.0","0000002406","PARAR","1","0","0","0","0","","","","300","","Senior Project","392","","False","","5","O","19995","Research","1999"
"0000027015","0.25","0000002185","PEAC","10","1","7","1","1","PHA","Goldsworthy, William Sean","{'fsnum': '2652', 'name': 'Goldsworthy, William Sean'}","100","","Individual Fitness","132","","False","","5","O","19995","Research","1999"
"0000027013","1.0","0000000986","PHIL","1","1","0","0","0","","Taliaferro, Charles","{'fsnum': '8230', 'name': 'Taliaferro, Charles'}","200","","IS/The Enlightenment","298","","False","","5","O","19995","Research","1999"
"0000027014","1.0","0000000993","PHIL","1","0","0","0","1","","Marino, Gordon D.","{'fsnum': '5051', 'name': 'Marino, Gordon D.'}","300","","IR/Christian-Existent","398","","False","","5","O","19995","Research","1999"
"0000027016","1.0","0000001100","PHYS","1","0","0","0","1","","Jacobel, Robert","{'fsnum': '3646', 'name': 'Jacobel, Robert'}","300","","Academic Internship","394","","True","","5","O","19995","Research","1999"
"0000027017","1.0","0000001139","PSCI","2","0","1","1","0","","Hofrenning, Dan","{'fsnum': '3418', 'name': 'Hofrenning, Dan'}","200","","Academic Internship","294","","True","","5","O","19995","Research","1999"
"0000027018","1.0","0000001154","PSYCH","1","1","0","0","0","HBS;MCS-D","Staff","{'fsnum': '', 'name': 'Staff'}","100","","Principles: Psych","121","","False","","5","C","19995","Research","1999"
"0000027019","1.0","0000001178","PSYCH","1","0","0","1","0","","Ross, Mary Ellen","{'fsnum': '6902', 'name': 'Ross, Mary Ellen'}","200","","Academic Internship","294","","True","","5","O","19995","Research","1999"
"0000027020","1.0","0000001178","PSYCH","1","0","0","1","0","","McMillan, Donna K.","{'fsnum': '5220', 'name': 'McMillan, Donna K.'}","200","","Academic Internship","294","","True","A","5","O","19995","Research","1999"
"0000027021","1.0","0000001194","REL","9","1","1","4","3","BTS-T;WRI","Granquist, Mark A.","{'fsnum': '2683', 'name': 'Granquist, Mark A.'}","200","","The Greats","203","{'day': 'Mo', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'L 577', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'L 577', 'start': '10:00'}","False","","5","O","19995","Research","1999"
"0000027022","1.0","0000001198","REL","5","2","1","1","1","BTS-T;WRI","Granquist, Mark A.","{'fsnum': '2683', 'name': 'Granquist, Mark A.'}","200","","Chr Theol in History","212","{'day': 'Mo', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'L 577', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'L 577', 'start': '08:00'}","False","","5","O","19995","Research","1999"
"0000027023","1.0","0000001201","REL","1","0","0","0","1","BTS-T;WRI","Lindley, Susan","{'fsnum': '4813', 'name': 'Lindley, Susan'}","200","","Types Protestantism","215","","False","","5","O","19995","Research","1999"
"0000027024","1.0","0000001239","REL","1","0","0","0","1","","Lund, Eric","{'fsnum': '4838', 'name': 'Lund, Eric'}","200","","IS/Comparative Monoth","298","","False","","5","O","19995","Research","1999"
"0000027026","1.0","0000001308","SOAN","6","0","3","1","2","HBS","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","200","","Dying,Death,Bereave","248","{'day': 'Mo', 'end': '09:30', 'location': 'H 403', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'H 403', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'H 403', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'H 403', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'H 403', 'start': '08:00'}","False","","5","O","19995","Research","1999"
"0000027027","1.0","0000001310","SOAN","9","1","2","2","4","HBS;MCS-D","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","200","","Marriage & the Family","260","{'day': 'Mo', 'end': '11:30', 'location': 'H 403', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'H 403', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'H 403', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'H 403', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'H 403', 'start': '10:00'}","False","","5","O","19995","Research","1999"
"0000027028","1.0","0000001315","SOAN","1","0","0","0","1","","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","200","","Academic Internship","294","","True","","5","O","19995","Research","1999"
"0000027029","1.0","0000001317","SOAN","1","0","0","0","1","","Leming, Michael","{'fsnum': '4762', 'name': 'Leming, Michael'}","300","","Found Soc Sci Resrch","371","{'day': 'Mo', 'end': '14:00', 'location': 'H 403', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'H 403', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'H 403', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'H 403', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'H 403', 'start': '12:30'}","False","","5","O","19995","Research","1999"
"0000027030","1.0","0000001319","SOAN","1","0","1","0","0","","DeVries, Raymond","{'fsnum': '1367', 'name': 'DeVries, Raymond'}","300","","Academic Internship","394","","True","","5","O","19995","Research","1999"
"0000027031","1.0","0000001400","THEAT","1","0","1","0","0","","Gisselman, Gary C.","{'fsnum': '10426', 'name': 'Gisselman, Gary C.'}","300","","Academic Internship","394","","True","","5","O","19995","Research","1999"
"0000027032","1.0","0000001401","THEAT","1","0","1","0","0","","Gisselman, Gary C.","{'fsnum': '10426', 'name': 'Gisselman, Gary C.'}","300","","IR/Theatre Management","398","","False","","5","O","19995","Research","1999"

