"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000017883","0.5","0000000021","ART","16","6","1","3","6","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","22","13","5","10","3","Found Color Design","113","{'day': 'Mo', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'}","False","B","3","O","19953","Research","1995"
"0000017884","0.5","0000000022","ART","10","2","3","1","4","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","15","8","3","6","1","Foundation Sculpture","114","{'day': 'Tu', 'end': '09:25', 'location': 'FH 18', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'FH 18', 'start': '08:00'}","False","A","3","O","19953","Research","1995"
"0000017885","0.5","0000000022","ART","12","9","0","2","1","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","15","8","3","6","1","Foundation Sculpture","114","{'day': 'Tu', 'end': '11:00', 'location': 'FH 18', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 18', 'start': '09:35'}","False","B","3","O","19953","Research","1995"
"0000017886","0.5","0000000023","ART","20","7","3","4","6","ALS-A","","","100","20","8","4","8","3","Found Photography","115","{'day': 'Tu', 'end': '09:25', 'location': 'FH 2', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'FH 2', 'start': '08:00'}","False","A","3","C","19953","Research","1995"
"0000017887","0.5","0000000023","ART","16","3","2","3","8","ALS-A","","","100","20","8","4","8","3","Found Photography","115","{'day': 'Tu', 'end': '11:00', 'location': 'FH 2', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 2', 'start': '09:35'}","False","B","3","O","19953","Research","1995"
"0000017888","0.5","0000000024","ART","18","6","1","8","3","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","18","6","3","7","2","Found Ceramics: Hand","116","{'day': 'Tu', 'end': '11:00', 'location': 'FH 19', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 19', 'start': '09:35'}","False","A","3","C","19953","Research","1995"
"0000017889","0.5","0000000024","ART","19","3","2","7","7","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","18","6","3","7","2","Found Ceramics: Hand","116","{'day': 'Tu', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'}","False","B","3","C","19953","Research","1995"
"0000017890","1.0","0000000032","ART","74","23","7","19","25","ALS-A;HWC","Smith-Abbott, Katherine","{'fsnum': '7592', 'name': 'Smith-Abbott, Katherine'}","100","","","","","","Renaissance--Present","151","{'day': 'Mo', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'}","False","","3","C","19953","Research","1995"
"0000017891","1.0","0000000034","ART","24","1","9","6","8","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","20","","","","","Watercolor Painting","232","{'day': 'Mo', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'}","False","","3","C","19953","Research","1995"
"0000017892","1.0","0000000039","ART","10","0","4","3","3","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","15","","","","","Printmkg: Intaglio/Mono","237","{'day': 'Mo', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'}","False","","3","O","19953","Research","1995"
"0000017893","1.0","0000000042","ART","11","3","2","4","2","","","","200","10","","","","","Motion Graphics","240","{'day': 'Tu', 'end': '14:45', 'location': 'FH 21', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 21', 'start': '23:45'}","False","","3","C","19953","Research","1995"
"0000017894","1.0","0000000043","ART","19","1","4","5","9","","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","200","","","","","","Figure Drawing","242","{'day': 'Mo', 'end': '10:00', 'location': 'FH 40', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 40', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 40', 'start': '08:00'}","False","","3","C","19953","Research","1995"
"0000017895","1.0","0000001503","ART","37","3","13","14","7","ALS-A;HWC","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","60","","","","","20th Century Survey","253","{'day': 'Mo', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'}","False","","3","O","19953","Research","1995"
"0000017896","1.0","0000000057","ART","34","0","10","10","14","ALS-A;MCS-G","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","50","","","","","East Asian Art","259","{'day': 'Mo', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'}","False","","3","O","19953","Research","1995"
"0000017897","1.0","0000000060","ART","16","1","5","2","8","","Smith-Abbott, Katherine","{'fsnum': '7592', 'name': 'Smith-Abbott, Katherine'}","200","30","","","","","Medieval","263","{'day': 'Mo', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'}","False","","3","O","19953","Research","1995"
"0000017898","1.0","0000000068","ART","1","0","0","0","1","","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","","","","","","Internship","294","","True","","3","O","19953","Research","1995"
"0000017899","1.0","0000000069","ART","1","0","1","0","0","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","","","","","","IS/Advanced Sculpture","298","","False","A","3","O","19953","Research","1995"
"0000017900","1.0","0000000069","ART","3","0","1","0","2","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","","","","","","IS/Arch Draw/Design 2","298","","False","B","3","O","19953","Research","1995"
"0000017901","1.0","0000000069","ART","1","0","1","0","0","","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","","","","","","IS/Modern Architectur","298","","False","C","3","O","19953","Research","1995"
"0000017902","1.0","0000000069","ART","1","0","0","1","0","","","","200","","","","","","IS/Hand-Color Photogr","298","","False","D","3","O","19953","Research","1995"
"0000017903","1.0","0000000069","ART","1","0","0","0","1","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","","","","","","IS/Sculpture","298","","False","E","3","O","19953","Research","1995"
"0000017904","1.0","0000000071","ART","26","0","1","1","24","","Staff","{'fsnum': '', 'name': 'Staff'}","300","35","","","","","Senior Studies-Studio","393","{'day': 'Th', 'end': '22:00', 'location': 'FH 01', 'start': '18:00'}","False","","3","O","19953","Research","1995"
"0000017905","1.0","0000000074","ART","13","0","1","0","12","","Staff","{'fsnum': '', 'name': 'Staff'}","300","20","","","","","Sr Studies-Art Hist","395","{'day': 'Tu', 'end': '14:45', 'location': 'FHSEM', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FHSEM', 'start': '13:20'}","False","","3","O","19953","Research","1995"
"0000017906","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Pottery","398","","False","","3","O","19953","Research","1995"
"0000017907","1.0","0000000075","ART","1","0","0","0","1","","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","300","","","","","","IR/Art Hist Egypt/Gre","398","","False","A","3","O","19953","Research","1995"
"0000017908","1.0","0000000078","ASIAN","22","7","2","7","6","HBS;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","100","30","","","","","Asian Cultures","121","{'day': 'Tu', 'end': '13:10', 'location': 'M 1', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 1', 'start': '23:45'}","False","","3","O","19953","Research","1995"
"0000017909","1.0","0000000097","ASIAN","1","0","1","0","0","","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","","","","","","IR/Philippine History","398","","False","","3","O","19953","Research","1995"
"0000017910","1.0","0000000097","ASIAN","1","0","0","0","1","","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","","","","","","IR/Cambodia","398","","False","A","3","O","19953","Research","1995"
"0000017911","1.0","0000000100","BIO","52","3","14","18","17","NSC;NSL","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","100","72","","","","","Biological Science","121","{'day': 'Mo', 'end': '12:45', 'location': 'SC 282', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 282', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 282', 'start': '23:50'}","False","A","3","C","19953","Research","1995"
"0000017913","1.0","0000000100","BIO","58","42","3","6","7","NSC;NSL","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","100","72","","","","","Biological Science","121","{'day': 'Mo', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'}","False","B","3","O","19953","Research","1995"
"0000017912","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'}","False","A","3","C","19953","Lab","1995"
"0000017914","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Tu', 'end': '13:45', 'location': 'SC 273', 'start': '23:45'}","False","B","3","C","19953","Lab","1995"
"0000017915","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Tu', 'end': '17:00', 'location': 'SC 273', 'start': '15:00'}","False","C","3","C","19953","Lab","1995"
"0000017916","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'}","False","D","3","O","19953","Lab","1995"
"0000017917","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Th', 'end': '13:45', 'location': 'SC 273', 'start': '23:45'}","False","E","3","O","19953","Lab","1995"
"0000017918","","0000000101","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Biological Sci/Lab","121","{'day': 'Th', 'end': '17:00', 'location': 'SC 273', 'start': '15:00'}","False","F","3","C","19953","Lab","1995"
"0000017919","1.0","0000000108","BIO","75","30","1","38","6","","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","100","72","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'}","False","A","3","C","19953","Research","1995"
"0000017921","1.0","0000000108","BIO","54","20","1","24","9","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","100","48","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'}","False","B","3","C","19953","Research","1995"
"0000017923","1.0","0000000108","BIO","67","17","5","41","4","","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","48","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'}","False","C","3","C","19953","Research","1995"
"0000017920","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Tu', 'end': '10:30', 'location': 'SC 211', 'start': '08:00'}","False","A","3","C","19953","Lab","1995"
"0000017922","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Tu', 'end': '17:30', 'location': 'SC 211', 'start': '15:00'}","False","B","3","C","19953","Lab","1995"
"0000017924","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'We', 'end': '15:25', 'location': 'SC 211', 'start': '12:55'}","False","C","3","C","19953","Lab","1995"
"0000017925","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Tu', 'end': '14:15', 'location': 'SC 211', 'start': '23:45'}","False","D","3","C","19953","Lab","1995"
"0000017926","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Th', 'end': '10:30', 'location': 'SC 211', 'start': '08:00'}","False","E","3","O","19953","Lab","1995"
"0000017927","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Th', 'end': '14:15', 'location': 'SC 211', 'start': '23:45'}","False","F","3","C","19953","Lab","1995"
"0000017928","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Biol/Lab","126","{'day': 'Th', 'end': '17:30', 'location': 'SC 211', 'start': '15:00'}","False","G","3","C","19953","Lab","1995"
"0000017929","","0000000109","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Organismic Bio/Lab","126","{'day': 'Mo', 'end': '15:25', 'location': 'SC 211', 'start': '12:55'}","False","H","3","O","19953","Lab","1995"
"0000017930","1.0","0000000118","BIO","21","0","15","3","3","NSC;NSL","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Terrestrial Ecology","226","","False","","3","O","19953","Research","1995"
"0000017931","1.0","0000000119","BIO","85","2","30","23","30","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","72","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'}","False","","3","C","19953","Research","1995"
"0000017932","","0000000120","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Microbiology/Lab","231","{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","3","C","19953","Lab","1995"
"0000017933","","0000000120","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Microbiology/Lab","231","{'day': 'We', 'end': '15:55', 'location': 'SC 263', 'start': '12:55'}","False","B","3","C","19953","Lab","1995"
"0000017934","","0000000120","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Microbiology/Lab","231","{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","C","3","C","19953","Lab","1995"
"0000017935","1.0","0000000122","BIO","57","0","21","19","17","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","72","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'}","False","","3","O","19953","Research","1995"
"0000017936","","0000000123","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Intermed Genetics/Lab","233","{'day': 'Mo', 'end': '15:55', 'location': 'SC 229', 'start': '12:55'}","False","A","3","O","19953","Lab","1995"
"0000017937","","0000000123","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Intermed Genetics/Lab","233","{'day': 'Tu', 'end': '11:00', 'location': 'SC 229', 'start': '08:00'}","False","B","3","O","19953","Lab","1995"
"0000017938","","0000000123","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","24","","","","","Intermed Genetics/Lab","233","{'day': 'Tu', 'end': '16:20', 'location': 'SC 229', 'start': '13:20'}","False","C","3","O","19953","Lab","1995"
"0000017939","1.0","0000000134","BIO","21","0","6","1","14","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","200","36","","","","","Plant Physiology","251","{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'}","False","","3","O","19953","Research","1995"
"0000017940","","0000000135","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","12","","","","","Plant Physiology","251","{'day': 'Tu', 'end': '16:20', 'location': 'SC 227', 'start': '13:20'}","False","A","3","O","19953","Lab","1995"
"0000017941","","0000000135","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","12","","","","","Plant Physiology","251","{'day': 'We', 'end': '15:55', 'location': 'SC 227', 'start': '12:55'}","False","B","3","O","19953","Lab","1995"
"0000017942","","0000000135","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","12","","","","","Plant Physiology","251","{'day': 'Th', 'end': '14:45', 'location': 'SC 227', 'start': '23:45'}","False","C","3","O","19953","Lab","1995"
"0000017943","1.0","0000000139","BIO","30","0","16","3","11","","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","200","60","","","","","Ecological Principles","261","{'day': 'Mo', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'}","False","","3","O","19953","Research","1995"
"0000017944","","0000000140","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Ecological Prin/Lab","261","{'day': 'Tu', 'end': '15:55', 'location': 'SC 248', 'start': '13:20'}","False","A","3","O","19953","Lab","1995"
"0000017945","","0000000140","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Ecological Prin/Lab","261","{'day': 'We', 'end': '15:25', 'location': 'SC 248', 'start': '12:55'}","False","B","3","O","19953","Lab","1995"
"0000017946","","0000000140","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Ecological Prin/Lab","261","{'day': 'Th', 'end': '15:55', 'location': 'SC 248', 'start': '13:20'}","False","C","3","O","19953","Lab","1995"
"0000017947","1.0","0000000142","BIO","41","0","20","2","19","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","32","","","","","Comp Vertebrate Anat","266","{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","","3","C","19953","Research","1995"
"0000017948","","0000000143","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","16","","","","","Comp Vertebrate/Lab","266","{'day': 'We', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'}","False","A","3","C","19953","Lab","1995"
"0000017949","","0000000143","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","16","","","","","Comp Vertebrate/Lab","266","{'day': 'Th', 'end': '16:00', 'location': 'SC 253', 'start': '13:00'}","False","B","3","C","19953","Lab","1995"
"0000017950","1.0","0000000153","BIO","1","0","1","0","0","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Internship","294","","True","","3","O","19953","Research","1995"
"0000017951","1.0","0000000154","BIO","1","0","0","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/The Coming Plague?","298","","False","","3","O","19953","Research","1995"
"0000017952","1.0","0000000154","BIO","1","0","1","0","0","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","IS/Membrane Surfaces","298","","False","A","3","O","19953","Research","1995"
"0000017953","1.0","0000000154","BIO","1","0","0","0","1","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","IS/Fish Communication","298","","False","B","3","O","19953","Research","1995"
"0000017954","1.0","0000000159","BIO","10","0","4","0","6","","Burton, Alice","{'fsnum': '18542', 'name': 'Burton, Alice'}","300","12","","","","","Molecular Biology","364","{'day': 'Tu', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'}","False","","3","O","19953","Research","1995"
"0000017955","","0000000160","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","12","","","","","Molecular Biology/Lab","364","{'day': 'We', 'end': '15:55', 'location': 'SC 229', 'start': '12:55'}","False","A","3","O","19953","Lab","1995"
"0000017956","1.0","0000000164","BIO","13","0","3","0","10","WRI","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","300","23","","","","","Developmental Biology","372","{'day': 'Tu', 'end': '13:10', 'location': 'SC 274', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 274', 'start': '23:45'}","False","","3","O","19953","Research","1995"
"0000017957","","0000000165","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","12","","","","","Developmental Bio/Lab","372","{'day': 'We', 'end': '15:55', 'location': 'SC 269', 'start': '12:55'}","False","A","3","O","19953","Lab","1995"
"0000017958","","0000000165","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","12","","","","","Developmental Bio/Lab","372","{'day': 'Th', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'}","False","B","3","O","19953","Lab","1995"
