"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000006676","0.5","0000000020","ART","19","6","3","5","5","ALS-A","Lowe, Kristen","{'fsnum': '15829', 'name': 'Lowe, Kristen'}","100","24","15","1","7","1","Found Conceptual Draw","112","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 216', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 216', 'start': '14:15'}","False","A","3","O","20033","Research","2003"
"0000006677","0.5","0000000020","ART","21","5","2","9","5","ALS-A","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","100","24","7","2","2","2","Found Conceptual Draw","112","{'day': 'Mo', 'end': '13:50', 'location': 'CAD 216', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CAD 216', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CAD 216', 'start': '12:55'}","False","B","3","C","20033","Research","2003"
"0000006678","0.5","0000000021","ART","22","7","2","8","5","ALS-A","Ewald, Jill","{'fsnum': '1987', 'name': 'Ewald, Jill'}","100","24","7","1","3","1","Found Color Design","113","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 116', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 116', 'start': '12:45'}","False","A","3","C","20033","Research","2003"
"0000006679","0.5","0000000021","ART","29","11","1","9","8","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","24","5","1","4","1","Found Color Design","113","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'}","False","B","3","C","20033","Research","2003"
"0000006680","0.5","0000000022","ART","17","4","2","7","4","ALS-A","Rabiner, Mollie","{'fsnum': '15835', 'name': 'Rabiner, Mollie'}","100","18","5","3","3","1","Foundation Sculpture","114","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 106', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 106', 'start': '14:15'}","False","","3","C","20033","Research","2003"
"0000006681","0.5","0000000023","ART","19","5","2","3","9","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","5","2","2","2","Found Photography","115","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 102', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 102', 'start': '09:30'}","False","A","3","C","20033","Research","2003"
"0000006682","0.5","0000000023","ART","17","4","3","6","4","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","3","1","2","1","Found Photography","115","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 102', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 102', 'start': '14:15'}","False","B","3","C","20033","Research","2003"
"0000006683","0.5","0000000025","ART","12","2","1","6","3","ALS-A","Kelley, Patrick T.","{'fsnum': '14002', 'name': 'Kelley, Patrick T.'}","100","15","2","1","2","1","Found Digital Media","117","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 100', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 100', 'start': '12:45'}","False","","3","C","20033","Research","2003"
"0000006684","0.5","0000000026","ART","19","9","1","2","7","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","18","2","1","2","1","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115E', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 115E', 'start': '09:30'}","False","","3","C","20033","Research","2003"
"0000006685","1.0","0000000032","ART","49","14","9","16","10","ALS-A;HWC;ORC","Rohn, Matthew;Thompson, Nancy M.","{'fsnum': '6758', 'name': 'Rohn, Matthew'};{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","100","50","9","3","6","2","Renaissance--Present","151","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","","3","C","20033","Research","2003"
"0000006686","1.0","0000000034","ART","16","0","1","7","8","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","22","","","","","Watercolor Painting","222","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'}","False","","3","O","20033","Research","2003"
"0000006687","1.0","0000000036","ART","15","1","4","7","3","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","15","","","","","Sculpt: Metal Direct","224","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 105', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 105', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 105', 'start': '12:55'}","False","","3","C","20033","Research","2003"
"0000006688","1.0","0000000038","ART","12","0","4","5","3","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","16","","","","","Printmkg: Relief/Litho","226","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 212', 'start': '22:45'}","False","","3","O","20033","Research","2003"
"0000006689","1.0","0000000042","ART","12","0","4","6","2","","Kelley, Patrick T.","{'fsnum': '14002', 'name': 'Kelley, Patrick T.'}","200","15","","","","","Motion Graphics","230","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 100', 'start': '08:00'}","False","","3","O","20033","Research","2003"
"0000006690","1.0","0000000043","ART","19","1","8","6","4","","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","200","20","","","","","Figure Drawing","232","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'}","False","","3","C","20033","Research","2003"
"0000006691","1.0","0000000045","ART","17","3","4","5","5","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","10","","","","","Ceramics","234","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115C', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 115C', 'start': '12:45'}","False","","3","C","20033","Research","2003"
"0000006692","1.0","0000000049","ART","28","7","7","7","7","ALS-A;MCS-D","Brooks-Shirey, Heather M.","{'fsnum': '14840', 'name': 'Brooks-Shirey, Heather M.'}","200","30","","","","","Arts-African Diaspora","250","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 305', 'start': '09:30'}","False","","3","O","20033","Research","2003"
"0000006693","1.0","0000000058","ART","30","2","7","6","15","ALS-A;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","30","","","","","Arts of Japan","260","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'}","False","","3","C","20033","Research","2003"
"0000006694","1.0","0000000060","ART","31","3","4","11","13","ALS-A;HWC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","30","","","","","Medieval Art","263","{'day': 'Mo', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CAD 305', 'start': '12:55'}","False","","3","C","20033","Research","2003"
"0000006695","1.0","0000000069","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Ceramic Niche","298","","False","","3","O","20033","Research","2003"
"0000006696","1.0","0000000069","ART","1","0","1","0","0","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","","","","","","IS/Hanging Sculpture","298","","False","A","3","O","20033","Research","2003"
"0000006697","1.0","0000000069","ART","1","0","0","0","1","","Lowe, Kristen","{'fsnum': '15829', 'name': 'Lowe, Kristen'}","200","","","","","","IS/Advanced Drawing","298","","False","B","3","O","20033","Research","2003"
"0000006698","1.0","0000000069","ART","1","1","0","0","0","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Advanced Painting","298","","False","C","3","O","20033","Research","2003"
"0000006699","1.0","0000000069","ART","1","0","0","0","1","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","","","","","","IS/Alternate Photo","298","","False","D","3","O","20033","Research","2003"
"0000006700","1.0","0000000069","ART","1","0","1","0","0","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Exploring Ceramics","298","","False","E","3","O","20033","Research","2003"
"0000006701","1.0","0000000071","ART","39","0","1","0","38","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","300","50","","","","","Sr Studies/Studio Art","343","{'day': 'Mo', 'end': '22:00', 'location': 'CAD 305', 'start': '19:00'}","False","","3","O","20033","Research","2003"
"0000006702","1.0","0000000072","ART","13","0","10","0","3","ORC;WRI","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","15","","","","","Methods of Art Hist","350","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 204', 'start': '14:15'}","False","","3","O","20033","Research","2003"
"0000006703","1.0","0000000075","ART","1","0","1","0","0","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","300","","","","","","IR/Photo N' Such","398","","False","","3","O","20033","Research","2003"
"0000006704","1.0","0000000077","ASIAN","19","17","0","0","2","HWC;WRI","Dennis, Joseph","{'fsnum': '15850', 'name': 'Dennis, Joseph'}","100","20","","","","","East Asia & the West","112","{'day': 'Tu', 'end': '13:10', 'location': 'HH 515', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'HH 515', 'start': '12:45'}","False","","3","C","20033","Research","2003"
"0000006705","1.0","0000000078","ASIAN","33","15","3","8","7","MCS-G","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","100","35","","4","10","4","Asian Cultures","121","{'day': 'Tu', 'end': '13:10', 'location': 'BMC 111', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'BMC 111', 'start': '12:45'}","False","","3","O","20033","Research","2003"
"0000006706","1.0","0000000087","ASIAN","32","7","13","7","5","ALS-L;MCS-G;WRI","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","30","","","","","Modrn Japanese Lit-Tr","235","{'day': 'Mo', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'}","False","","3","C","20033","Research","2003"
"0000006707","1.0","0000000088","ASIAN","13","2","2","3","6","ALS-L;MCS-G","Cannella, Shannon","{'fsnum': '15921', 'name': 'Cannella, Shannon'}","200","25","","","","","Chinese Lit--Tr","236","{'day': 'Mo', 'end': '14:55', 'location': 'OM 020', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 020', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 020', 'start': '14:00'}","False","","3","O","20033","Research","2003"
"0000006708","1.0","0000000091","ASIAN","18","0","2","4","12","ALS-A;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","25","","","","","Vis Cult/Modern China","270","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 204', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'CAD 204', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 204', 'start': '23:50'}","False","","3","O","20033","Research","2003"
"0000006709","1.0","0000000094","ASIAN","1","0","0","0","1","","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","","","","","","IS/4th Year Japanese","298","","False","","3","O","20033","Research","2003"
"0000006710","1.0","0000000094","ASIAN","1","0","0","0","1","","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","","","","","","IS/Hindu Architecture","298","","False","A","3","O","20033","Research","2003"
"0000006711","1.0","0000000094","ASIAN","1","0","0","0","1","WRI","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","200","","","","","","IS/Asian Am. IDentity","298","","False","B","3","O","20033","Research","2003"
"0000006712","1.0","0000000095","ASIAN","7","0","4","1","2","ALS-A;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","300","15","","","","","Buddhism: Text-Image","310","{'day': 'Mo', 'end': '22:00', 'location': 'CAD 204', 'start': '19:00'}","False","","3","O","20033","Research","2003"
"0000006713","1.0","0000000097","ASIAN","1","0","0","0","1","WRI","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","300","","","","","","IR/Women in Buddhism","398","","False","","3","O","20033","Research","2003"
"0000006714","1.0","0000000100","BIO","22","1","6","13","2","NSC;NSL","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 253', 'start': '08:00'}","False","A","3","C","20033","Research","2003"
"0000006715","1.0","0000000100","BIO","22","1","7","12","2","NSC;NSL","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '13:45', 'location': 'SC 253', 'start': '23:45'}","False","B","3","C","20033","Research","2003"
"0000006716","1.0","0000000100","BIO","24","1","14","1","8","NSC;NSL","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","100","24","","","","","Biological Science","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Tu', 'end': '17:00', 'location': 'SC 253', 'start': '15:00'}","False","C","3","C","20033","Research","2003"
"0000006717","1.0","0000000108","BIO","11","6","2","2","1","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '14:20', 'location': 'SC 273', 'start': '23:50'}","False","A","3","O","20033","Research","2003"
"0000006718","1.0","0000000108","BIO","23","9","0","13","1","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Th', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","B","3","C","20033","Research","2003"
"0000006719","1.0","0000000108","BIO","28","12","0","15","1","NSC;NSL","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","C","3","C","20033","Research","2003"
"0000006720","1.0","0000000108","BIO","24","6","1","16","1","NSC;NSL","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","D","3","C","20033","Research","2003"
"0000006721","1.0","0000000108","BIO","23","9","3","9","2","NSC;NSL","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","E","3","C","20033","Research","2003"
"0000006722","1.0","0000000108","BIO","25","7","2","12","4","NSC;NSL","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","F","3","C","20033","Research","2003"
"0000006723","1.0","0000000108","BIO","21","11","0","10","0","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '15:50', 'location': 'SC 273', 'start': '13:20'};{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'}","False","G","3","O","20033","Research","2003"
"0000006724","1.0","0000000108","BIO","19","3","0","14","2","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '15:50', 'location': 'SC 273', 'start': '13:20'}","False","H","3","C","20033","Research","2003"
"0000006725","1.0","0000000108","BIO","19","7","0","11","1","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","100","24","","","","","Organismic Biology","126","{'day': 'Fr', 'end': '16:30', 'location': 'SC 273', 'start': '14:00'};{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'}","False","I","3","O","20033","Research","2003"
"0000006726","1.0","0000000118","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","0","0","0","0","Terrestrial Ecology","226","","False","","3","O","20033","Research","2003"
"0000006727","1.0","0000000119","BIO","20","0","2","13","5","","Cronin, Stephen","{'fsnum': '15974', 'name': 'Cronin, Stephen'}","200","20","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","3","C","20033","Research","2003"
"0000006728","1.0","0000000119","BIO","24","0","5","11","8","","Cronin, Stephen","{'fsnum': '15974', 'name': 'Cronin, Stephen'}","200","20","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'}","False","B","3","C","20033","Research","2003"
"0000006729","1.0","0000000119","BIO","9","0","1","7","1","","Cronin, Stephen","{'fsnum': '15974', 'name': 'Cronin, Stephen'}","200","20","","","","","Microbiology","231","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","C","3","O","20033","Research","2003"
"0000006730","1.0","0000000122","BIO","23","0","6","13","4","","Rutherford, Robert","{'fsnum': '15752', 'name': 'Rutherford, Robert'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 280', 'start': '23:50'};{'day': 'Th', 'end': '11:00', 'location': 'SC 211', 'start': '08:00'}","False","A","3","C","20033","Research","2003"
