"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000025193","0.5","0000000026","ART","16","4","3","6","3","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","15","","3","4","3","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'}","False","A","1","C","19991","Research","1999"
"0000025194","0.5","0000000026","ART","17","4","3","5","5","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","15","","3","4","3","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '14:45', 'location': 'FH 19', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FH 19', 'start': '13:20'}","False","B","1","C","19991","Research","1999"
"0000025195","1.0","0000000027","ART","15","13","0","1","1","ALS-A","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","100","16","","","","16","Honors Found Drawing","120","{'day': 'Mo', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'}","False","","1","O","19991","Research","1999"
"0000025196","1.0","0000000029","ART","22","1","5","9","7","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","5","5","5","5","Found Photography","124","{'day': 'Tu', 'end': '11:00', 'location': 'FH 2', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'FH 2', 'start': '08:00'}","False","","1","C","19991","Research","1999"
"0000025197","1.0","0000000031","ART","34","8","9","9","8","ALS-A;HWC","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","100","40","","7","8","5","Ancient--Medieval","150","{'day': 'Mo', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'}","False","","1","O","19991","Research","1999"
"0000025198","1.0","0000000032","ART","39","10","13","9","7","ALS-A;HWC","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","100","30","","4","7","3","Renaissance--Present","151","{'day': 'Tu', 'end': '09:25', 'location': 'FH 01', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'FH 01', 'start': '08:00'}","False","","1","C","19991","Research","1999"
"0000025199","1.0","0000000033","ART","20","0","9","0","11","","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","200","20","","","","","Oil/Acrylic Paintng","231","{'day': 'Mo', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'}","False","","1","C","19991","Research","1999"
"0000025200","1.0","0000000035","ART","7","0","0","1","6","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","10","","","","","Sculpt: Metal Casting","233","{'day': 'Tu', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025201","1.0","0000000037","ART","10","0","4","3","3","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","20","","","","","Arch Drawing/Design I","235","{'day': 'Mo', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'}","False","","1","O","19991","Research","1999"
"0000025202","1.0","0000000038","ART","16","1","8","1","6","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","15","0","5","5","5","Printmkg: Relief/Litho","236","{'day': 'Mo', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'}","False","","1","C","19991","Research","1999"
"0000025203","1.0","0000001500","ART","14","0","7","2","5","","Bratland, Donald","{'fsnum': '746', 'name': 'Bratland, Donald'}","200","14","","","","","Graphic Design","246","{'day': 'Tu', 'end': '14:45', 'location': 'FH AB', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH AB', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025204","1.0","0000000046","ART","13","1","2","1","9","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","12","","","","","Photography","248","{'day': 'Tu', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025205","1.0","0000000051","ART","39","0","10","20","9","ALS-A;HWC","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","50","","","","","High Modernism","252","{'day': 'Mo', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'}","False","","1","O","19991","Research","1999"
"0000025206","1.0","0000000053","ART","24","1","5","8","10","ALS-A;HWC","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","200","25","","","","","Italian Renaissance","254","{'day': 'Mo', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'}","False","","1","O","19991","Research","1999"
"0000025207","1.0","0000000057","ART","35","3","8","10","14","ALS-A;MCS-G","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","35","","","","","Art of China/Japan","259","{'day': 'Mo', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'}","False","","1","C","19991","Research","1999"
"0000025208","1.0","0000000059","ART","21","2","3","9","7","ALS-A","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","45","","","","","World Architecture","261","{'day': 'Tu', 'end': '14:45', 'location': 'FH 01', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FH 01', 'start': '13:20'}","False","","1","O","19991","Research","1999"
"0000025209","1.0","0000000064","ART","23","0","5","0","18","EIN;WRI","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","15","0","5","0","10","Issues Art Criticism","270","{'day': 'Tu', 'end': '14:45', 'location': 'FH SEM', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FH SEM', 'start': '13:20'}","False","","1","C","19991","Research","1999"
"0000025210","1.0","0000000068","ART","1","0","0","0","1","","Bratland, Donald","{'fsnum': '746', 'name': 'Bratland, Donald'}","200","","","","","","Academic Internship","294","","True","","1","O","19991","Research","1999"
"0000025211","1.0","0000000069","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Ceramic Process","298","","False","","1","O","19991","Research","1999"
"0000025212","1.0","0000000069","ART","1","0","0","0","1","","Bratland, Donald","{'fsnum': '746', 'name': 'Bratland, Donald'}","200","","","","","","IS/Graphic Design II","298","","False","A","1","O","19991","Research","1999"
"0000025213","1.0","0000000069","ART","1","0","1","0","0","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","","","","","","IS/Model 3d Animation","298","","False","B","1","O","19991","Research","1999"
"0000025214","1.0","0000001512","ART","7","0","1","0","6","","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","300","5","","","","","Painting II","331","{'day': 'Mo', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'}","False","","1","C","19991","Research","1999"
"0000025215","1.0","0000001513","ART","5","0","0","0","5","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","300","5","","","","","Sculpture II","333","{'day': 'Tu', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025216","1.0","0000001516","ART","2","0","0","0","2","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","300","4","","","","","Photography II","348","{'day': 'Tu', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025217","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Soda Fired Ceramic","398","","False","","1","O","19991","Research","1999"
"0000025218","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Advanced Ceramics","398","","False","A","1","O","19991","Research","1999"
"0000025219","1.0","0000000076","ASIAN","19","17","0","1","1","FYW","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","100","20","20","0","0","0","Family & Self/E Asia","111","{'day': 'Tu', 'end': '13:10', 'location': 'CH 109', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'CH 109', 'start': '23:45'}","False","","1","C","19991","Research","1999"
"0000025220","1.0","0000000094","ASIAN","1","0","0","0","1","","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","","","","","","IS/Calligraphy","298","","False","","1","O","19991","Research","1999"
"0000025221","1.0","0000000097","ASIAN","1","0","0","0","1","WRI","Bodman, Richard","{'fsnum': '656', 'name': 'Bodman, Richard'}","300","","","","","","IR/Archival Research","398","","False","","1","O","19991","Research","1999"
"0000025222","1.0","0000000098","ASIAN","23","0","3","0","20","WRI","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","20","","","","","Asia Seminar","399","{'day': 'Tu', 'end': '11:00', 'location': 'M 30', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 30', 'start': '09:35'}","False","","1","C","19991","Seminar","1999"
"0000025223","1.0","0000000102","BIO","25","0","14","6","5","NSC;NSL","Gill, Jagjit","{'fsnum': '10506', 'name': 'Gill, Jagjit'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '16:00', 'location': 'SC 253', 'start': '14:00'}","False","A","1","C","19991","Research","1999"
"0000025224","1.0","0000000102","BIO","25","0","6","16","3","NSC;NSL","Gill, Jagjit","{'fsnum': '10506', 'name': 'Gill, Jagjit'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '10:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","19991","Research","1999"
"0000025225","1.0","0000000102","BIO","25","1","5","13","6","NSC;NSL","Gill, Jagjit","{'fsnum': '10506', 'name': 'Gill, Jagjit'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '14:00', 'location': 'SC 253', 'start': '12:00'}","False","C","1","C","19991","Research","1999"
"0000025226","1.0","0000000106","BIO","23","12","0","5","6","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","A","1","O","19991","Research","1999"
"0000025227","1.0","0000000106","BIO","6","5","0","1","0","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","10","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","B","1","O","19991","Research","1999"
"0000025228","1.0","0000000106","BIO","12","9","0","3","0","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","C","1","O","19991","Research","1999"
"0000025229","1.0","0000000106","BIO","23","11","2","9","1","NSC;NSL","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:25', 'location': 'SC 273', 'start': '12:55'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'}","False","D","1","O","19991","Research","1999"
"0000025230","1.0","0000000106","BIO","21","10","1","5","5","NSC;NSL","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","E","1","O","19991","Research","1999"
"0000025231","1.0","0000000106","BIO","16","4","0","12","0","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '14:20', 'location': 'SC 273', 'start': '23:50'}","False","F","1","O","19991","Research","1999"
"0000025232","1.0","0000000106","BIO","24","2","0","19","3","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Th', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","G","1","C","19991","Research","1999"
"0000025233","1.0","0000000106","BIO","23","5","0","17","1","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Fr', 'end': '16:30', 'location': 'SC 273', 'start': '14:00'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'}","False","H","1","O","19991","Research","1999"
"0000025234","1.0","0000000106","BIO","20","4","1","13","2","NSC;NSL","Chial, Heidi","{'fsnum': '10050', 'name': 'Chial, Heidi'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","I","1","O","19991","Research","1999"
"0000025235","1.0","0000000106","BIO","19","4","1","11","3","NSC;NSL","Chial, Heidi","{'fsnum': '10050', 'name': 'Chial, Heidi'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","J","1","O","19991","Research","1999"
"0000025236","1.0","0000000106","BIO","24","15","2","7","0","NSC;NSL","Chial, Heidi","{'fsnum': '10050', 'name': 'Chial, Heidi'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","K","1","C","19991","Research","1999"
"0000025237","1.0","0000000122","BIO","24","0","20","1","3","","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","1","C","19991","Research","1999"
"0000025238","1.0","0000000122","BIO","23","0","18","1","4","","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'}","False","B","1","C","19991","Research","1999"
"0000025239","1.0","0000000122","BIO","25","0","21","3","1","","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","C","1","C","19991","Research","1999"
"0000025240","1.0","0000000122","BIO","22","1","5","16","0","","Lukens, Lewis","{'fsnum': '10052', 'name': 'Lukens, Lewis'}","200","20","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '12:45', 'location': 'SC 274', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 274', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 274', 'start': '23:50'};{'day': 'Th', 'end': '11:00', 'location': 'SC 263', 'start': '08:00'}","False","D","1","C","19991","Research","1999"
"0000025241","1.0","0000000126","BIO","24","0","2","6","16","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","28","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'}","False","A","1","C","19991","Research","1999"
"0000025242","1.0","0000000126","BIO","26","0","5","5","16","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","28","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","19991","Research","1999"
"0000025243","1.0","0000000126","BIO","26","0","15","5","6","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","28","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 253', 'start': '13:20'}","False","C","1","C","19991","Research","1999"
"0000025244","1.0","0000000128","BIO","11","0","4","0","7","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","12","","","","10","Animal Physiology","247","{'day': 'Tu', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","A","1","C","19991","Research","1999"
"0000025245","1.0","0000000128","BIO","12","0","9","0","3","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","12","","","","10","Animal Physiology","247","{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '15:55', 'location': 'SC 269', 'start': '12:55'}","False","B","1","C","19991","Research","1999"
"0000025246","1.0","0000000128","BIO","14","0","7","0","7","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","12","","","","10","Animal Physiology","247","{'day': 'Th', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","C","1","C","19991","Research","1999"
