"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000000777","1.0","0000000069","ART","1","0","1","0","0","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","","","","","","IS/Explor in Drawing","298","","False","","2","O","20002","Research","2000"
"0000000778","1.0","0000000069","ART","1","0","1","0","0","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Oil Painting","298","","False","A","2","O","20002","Research","2000"
"0000000779","1.0","0000000079","ASIAN","37","23","2","4","8","ALS-A;MCS-G;WRI","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","100","25","15","0","0","3","Intro Japanese Film","124","{'day': 'Mo', 'end': '13:00', 'location': 'BC Viking', 'start': '22:40'};{'day': 'We', 'end': '13:00', 'location': 'BC Viking', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'BC Viking', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'BC Viking', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000780","1.0","0000000085","ASIAN","21","1","2","14","4","MCS-G","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","200","20","","","","","Nat ID/China & Japan","212","","False","","2","C","20002","Research","2000"
"0000000781","1.0","0000000088","ASIAN","19","4","3","5","7","ALS-L;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","25","5","8","10","10","Chinese Literature","236","{'day': 'Mo', 'end': '12:40', 'location': 'M 30', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'M 30', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'M 30', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'M 30', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'M 30', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000782","1.0","0000000094","ASIAN","1","1","0","0","0","","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","200","","","","","","IS/Singapore","298","","False","","2","O","20002","Research","2000"
"0000000783","1.0","0000000094","ASIAN","1","0","0","0","1","","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","200","","","","","","IS/Three Gorges Dam","298","","False","A","2","O","20002","Research","2000"
"0000000784","1.0","0000000104","BIO","35","7","10","7","11","NSC","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","100","28","6","7","6","4","The Biology of Women","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 188', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 188', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 188', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 188', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 188', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 182', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 182', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 182', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 182', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 182', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000785","1.0","0000000106","BIO","29","19","3","6","1","NSC;NSL","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","100","24","20","0","2","0","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000786","1.0","0000000114","BIO","17","6","0","9","2","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","9","0","9","0","Thinking & Doing Bio","135","{'day': 'Mo', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Mo', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Tu', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'We', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Th', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Fr', 'end': '13:00', 'location': 'SC 227', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000787","1.0","0000000117","BIO","39","12","6","11","10","NSC","Hallberg, Jon","{'fsnum': '13221', 'name': 'Hallberg, Jon'}","100","40","8","6","16","6","Epidemic","137","{'day': 'Mo', 'end': '15:00', 'location': 'BC Viking', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'BC Viking', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'BC Viking', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'BC Viking', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'BC Viking', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000788","1.0","0000000150","BIO","16","0","7","2","7","","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","200","","","","","","Island Bio in Bahamas","287","","False","","2","C","20002","Research","2000"
"0000000789","1.0","0000000151","BIO","22","0","9","0","13","","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","200","","","","","","Equatorial Biology","288","","False","","2","C","20002","Research","2000"
"0000000790","1.0","0000000153","BIO","10","1","2","4","3","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","Academic Internship","294","","True","","2","O","20002","Research","2000"
"0000000791","1.0","0000000153","BIO","1","0","1","0","0","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Academic Internship","294","","True","A","2","O","20002","Research","2000"
"0000000792","1.0","0000000153","BIO","1","0","0","1","0","","Meinhardt, Daniel","{'fsnum': '10508', 'name': 'Meinhardt, Daniel'}","200","","","","","","Academic Internship","294","","True","B","2","O","20002","Research","2000"
"0000000793","1.0","0000000153","BIO","3","0","2","1","0","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","Academic Internship","294","","True","C","2","O","20002","Research","2000"
"0000000794","1.0","0000000153","BIO","2","0","0","0","2","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","","","","","Academic Internship","294","","True","D","2","O","20002","Research","2000"
"0000000795","1.0","0000000153","BIO","2","0","2","0","0","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","","","","","","Academic Internship","294","","True","E","2","O","20002","Research","2000"
"0000000796","1.0","0000000154","BIO","1","0","0","1","0","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/Botany","298","","False","","2","O","20002","Research","2000"
"0000000797","1.0","0000000154","BIO","1","0","1","0","0","WRI","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Health Cooper Inst","298","","False","A","2","O","20002","Research","2000"
"0000000798","1.0","0000000154","BIO","1","0","1","0","0","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/Neonatal Research","298","","False","B","2","O","20002","Research","2000"
"0000000799","1.0","0000000154","BIO","1","0","1","0","0","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Epidemeology of Ms","298","","False","C","2","O","20002","Research","2000"
"0000000800","1.0","0000000154","BIO","0","0","0","0","0","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Research At Utah","298","","False","D","2","O","20002","Research","2000"
"0000000801","1.0","0000000154","BIO","1","0","1","0","0","WRI","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/Whale Conservation","298","","False","E","2","O","20002","Research","2000"
"0000000802","1.0","0000000169","BIO","17","0","5","1","11","ORC","Meinhardt, Daniel","{'fsnum': '10508', 'name': 'Meinhardt, Daniel'}","300","18","","","","","Evolution","383","{'day': 'Mo', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000803","1.0","0000000174","BIO","1","0","0","0","1","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","300","","","","","","Academic Internship","394","","True","","2","O","20002","Research","2000"
"0000000804","1.0","0000000185","CHEM","10","6","2","1","1","NSC;NSL","Dahlseid, Jeffrey","{'fsnum': '1390', 'name': 'Dahlseid, Jeffrey'}","100","24","8","10","15","6","Chem-Life's Beginning","120","{'day': 'Mo', 'end': '10:00', 'location': 'SC 274', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 274', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 274', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 274', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 274', 'start': '08:00'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'SC 363', 'start': '12:30'}","False","","2","O","20002","Research","2000"
"0000000805","1.0","0000000189","CHEM","37","21","1","10","5","","Fischer, Paul","{'fsnum': '2121', 'name': 'Fischer, Paul'}","100","","","","","","Chemical Structure","123","{'day': 'Mo', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'}","False","","2","O","20002","Research","2000"
"0000000806","1.0","0000001552","CHEM","9","3","3","2","1","NSC;NSL","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","100","24","7","13","18","9","Environmental Chem","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 374', 'start': '08:00'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 371/374', 'start': '12:30'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 371/374', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'SC 371/374', 'start': '12:30'}","False","","2","O","20002","Research","2000"
"0000000807","1.0","0000000198","CHEM","8","0","1","5","2","WRI","Miessler, Gary","{'fsnum': '5287', 'name': 'Miessler, Gary'}","200","","","","","","Organometallic Chem","252","{'day': 'Mo', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'}","False","","2","O","20002","Research","2000"
"0000000808","1.0","0000000204","CHEM","1","0","0","0","1","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","","","","","Academic Internship","294","","True","","2","O","20002","Research","2000"
"0000000809","1.0","0000000204","CHEM","1","0","1","0","0","","Dahlseid, Jeffrey","{'fsnum': '1390', 'name': 'Dahlseid, Jeffrey'}","200","","","","","","Academic Internship","294","","True","A","2","O","20002","Research","2000"
"0000000810","1.0","0000000215","CHEM","4","0","0","0","4","","Hanson, Robert","{'fsnum': '3090', 'name': 'Hanson, Robert'}","300","","","","","","Organic Analys/Theory","380","{'day': 'Mo', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'We', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Th', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'We', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Th', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'}","False","","2","O","20002","Research","2000"
"0000000811","1.0","0000000223","CHEM","1","0","1","0","0","","Dahlseid, Jeffrey","{'fsnum': '1390', 'name': 'Dahlseid, Jeffrey'}","300","","","","","","IR/Rna Decay in Yeast","398","","False","","2","O","20002","Research","2000"
"0000000812","1.0","0000000227","CLASS","36","29","1","1","5","HWC","Gregory, Jon","{'fsnum': '13150', 'name': 'Gregory, Jon'}","100","30","","","","","Fall of Roman Empire","128","{'day': 'Mo', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'M 31', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000813","1.0","0000000232","CLASS","30","0","13","15","2","ALS-A;HWC","Groton, Anne","{'fsnum': '2771', 'name': 'Groton, Anne'}","200","30","","","","","Class Studies Greece","251","","False","","2","C","20002","Research","2000"
"0000000820","1.0","0000001618","CSCI","11","0","4","0","7","","Brown, Richard","{'fsnum': '806', 'name': 'Brown, Richard'}","300","","","","","","Sem: Comp Operating Sy","378","{'day': 'Mo', 'end': '15:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 182', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 182', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 182', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'SC 182', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 182', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 182', 'start': '08:30'}","False","","2","O","20002","Seminar","2000"
"0000000825","1.0","0000001646","DNCTH","24","14","0","4","6","PHA;WRI","Bauer, Susan","{'fsnum': '338', 'name': 'Bauer, Susan'}","100","25","16","0","8","0","Creative Dance/Child","120","{'day': 'Mo', 'end': '10:00', 'location': 'CHM 140', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CHM 140', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CHM 140', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CHM 140', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CHM 140', 'start': '22:45'};{'day': 'Tu', 'end': '12:00', 'location': 'CHM 140', 'start': '22:45'};{'day': 'We', 'end': '12:00', 'location': 'CHM 140', 'start': '22:45'};{'day': 'Th', 'end': '12:00', 'location': 'CHM 140', 'start': '22:45'}","False","","2","C","20002","Research","2000"
"0000000814","1.0","0000000253","ECON","24","21","0","0","3","HBS","Becker, Anthony","{'fsnum': '348', 'name': 'Becker, Anthony'}","100","25","","","","","Econ Thru Experiments","110","{'day': 'Mo', 'end': '15:00', 'location': 'H 302', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'H 302', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'H 302', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'H 302', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'H 302', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'H 302', 'start': '22:40'}","False","","2","C","20002","Research","2000"
"0000000815","1.0","0000000254","ECON","28","22","0","4","2","HBS;MCS-G;WRI","Pomponio, Xun","{'fsnum': '6399', 'name': 'Pomponio, Xun'}","100","30","","","","","Transition Economies","111","{'day': 'Mo', 'end': '10:00', 'location': 'H 317', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'H 317', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'H 317', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'H 317', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'H 317', 'start': '08:00'}","False","","2","C","20002","Research","2000"
"0000000816","1.0","0000000276","ECON","2","0","1","0","1","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","200","","","","","","Academic Internship","294","","True","","2","O","20002","Research","2000"
"0000000817","1.0","0000000276","ECON","2","0","1","0","1","","Dalgaard, Bruce","{'fsnum': '1333', 'name': 'Dalgaard, Bruce'}","200","","","","","","Academic Internship","294","","True","A","2","O","20002","Research","2000"
"0000000818","1.0","0000000276","ECON","2","0","1","0","1","","Wojick, Paul","{'fsnum': '9114', 'name': 'Wojick, Paul'}","200","","","","","","Academic Internship","294","","True","B","2","O","20002","Research","2000"
"0000000819","1.0","0000000277","ECON","1","0","0","0","1","","Wojick, Paul","{'fsnum': '9114', 'name': 'Wojick, Paul'}","200","","","","","","IS/Economic Thought","298","","False","","2","O","20002","Research","2000"
"0000000821","1.0","0000000310","EDUC","22","0","3","13","6","","Kelly, Maria L.","{'fsnum': '10032', 'name': 'Kelly, Maria L.'}","200","25","","","","","Perspectives On Tchg","260","","True","","2","C","20002","Research","2000"
"0000000822","1.0","0000000338","EDUC","26","0","4","0","22","MCS-D","Solid, Myron L.","{'fsnum': '7667', 'name': 'Solid, Myron L.'}","300","25","","","","","Multi-Cult Ed Hawaii","378","","True","","2","C","20002","Research","2000"
"0000000823","1.0","0000000339","EDUC","38","0","12","0","26","MCS-D","Zimmerman, Larry","{'fsnum': '9169', 'name': 'Zimmerman, Larry'}","300","","","","","","Urban Ed Practicum","379","","True","","2","C","20002","Research","2000"
"0000000824","1.0","0000000344","EDUC","1","0","0","0","1","","Schelske, Mark","{'fsnum': '7148', 'name': 'Schelske, Mark'}","300","","","","","","Academic Internship","394","","True","","2","O","20002","Research","2000"
"0000000826","1.0","0000000386","ENGL","25","23","0","1","1","ALS-L;WRI","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","100","25","","","","","The Comic Novel","131","{'day': 'Mo', 'end': '15:00', 'location': 'L 525', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'L 525', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'L 525', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'L 525', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'L 525', 'start': '13:00'}","False","","2","C","20002","Research","2000"
