"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000021906","1.0","0000000012","AMST","1","0","0","0","1","","Kutulas, Judy","{'fsnum': '4583', 'name': 'Kutulas, Judy'}","200","","","","","","IS/African-Amer Women","298","","False","","2","O","19972","Research","1997"
"0000021907","1.0","0000001496","ART","27","17","1","4","5","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","20","0","4","15","0","Found Ceramics: Hand","121","{'day': 'Mo', 'end': '10:00', 'location': 'FH 19', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'FH 19', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 19', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'FH 19', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 19', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'FH 19', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'FH 19', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'FH 19', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'FH 19', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'FH 19', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021908","1.0","0000000030","ART","23","17","2","4","0","ALS-A","Evans, Jil","{'fsnum': '14958', 'name': 'Evans, Jil'}","100","20","0","4","16","0","Found Percept Draw","125","{'day': 'Mo', 'end': '10:00', 'location': 'FH 42', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'FH 42', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 42', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'FH 42', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 42', 'start': '09:00'};{'day': 'Mo', 'end': '12:10', 'location': 'FH 42', 'start': '22:40'};{'day': 'Tu', 'end': '12:10', 'location': 'FH 42', 'start': '22:40'};{'day': 'We', 'end': '12:10', 'location': 'FH 42', 'start': '22:40'};{'day': 'Th', 'end': '12:10', 'location': 'FH 42', 'start': '22:40'};{'day': 'Fr', 'end': '12:10', 'location': 'FH 42', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021909","1.0","0000000040","ART","13","1","4","1","7","","","","200","12","","","","","Comp-Generatd Imagery","238","{'day': 'Mo', 'end': '15:00', 'location': 'FH 21', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'FH 21', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'FH 21', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'FH 21', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'FH 21', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'FH 21', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'FH 21', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'FH 21', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'FH 21', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'FH 21', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021910","1.0","0000000044","ART","5","0","1","2","2","","","","200","22","","","","","Advanced Drawing","243","{'day': 'Mo', 'end': '10:00', 'location': 'FH 40', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'FH 40', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 40', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'FH 40', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 40', 'start': '09:00'};{'day': 'Mo', 'end': '12:10', 'location': 'FH 40', 'start': '22:40'};{'day': 'Tu', 'end': '12:10', 'location': 'FH 40', 'start': '22:40'};{'day': 'We', 'end': '12:10', 'location': 'FH 40', 'start': '22:40'};{'day': 'Th', 'end': '12:10', 'location': 'FH 40', 'start': '22:40'};{'day': 'Fr', 'end': '12:10', 'location': 'FH 40', 'start': '22:40'}","False","","2","O","19972","Research","1997"
"0000021911","1.0","0000001502","ART","9","3","3","1","2","ALS-A;MCS-D","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","40","","","","","Us Visions/IDentities","250","{'day': 'Mo', 'end': '15:00', 'location': 'FH 01', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'FH 01', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'FH 01', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'FH 01', 'start': '13:00'}","False","","2","O","19972","Research","1997"
"0000021912","1.0","0000000048","ART","15","0","3","9","3","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","15","","","","","Pratt-Manhattan","262","","False","","2","C","19972","Research","1997"
"0000021913","1.0","0000001511","ART","27","0","15","4","8","ALS-A;HWC;WRI","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","200","25","","","","","Art in France & Italy","269","","False","","2","C","19972","Research","1997"
"0000021914","1.0","0000000068","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","Academic Internship","294","","True","","2","O","19972","Research","1997"
"0000021915","1.0","0000000068","ART","1","0","0","0","1","","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","","","","","","Academic Internship","294","","True","A","2","O","19972","Research","1997"
"0000021916","1.0","0000000069","ART","1","0","1","0","0","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Advanced Painting","298","","False","","2","O","19972","Research","1997"
"0000021917","1.0","0000000069","ART","1","0","1","0","0","","","","200","","","","","","IS/Electronic Portfol","298","","False","A","2","O","19972","Research","1997"
"0000021918","1.0","0000000069","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Art of Clay","298","","False","B","2","O","19972","Research","1997"
"0000021919","1.0","0000000069","ART","1","0","1","0","0","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Japanese Ceramics","298","","False","C","2","O","19972","Research","1997"
"0000021920","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Assembled Ceramics","398","","False","","2","O","19972","Research","1997"
"0000021921","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Ceramics-Wheel","398","","False","A","2","O","19972","Research","1997"
"0000021922","1.0","0000000081","ASIAN","22","8","1","6","7","ALS-L;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","100","25","15","17","","9","Cont Chin Women Wr-Tr","151","{'day': 'Mo', 'end': '10:00', 'location': 'M 11', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'M 11', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'M 11', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'M 11', 'start': '08:30'};{'day': 'Mo', 'end': '12:00', 'location': 'M 11', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'M 11', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'M 11', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'M 11', 'start': '22:40'}","False","","2","O","19972","Research","1997"
"0000021923","1.0","0000000104","BIO","38","6","9","7","16","NSC","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","100","34","14","6","6","8","The Biology of Women","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 280', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 280', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 280', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 280', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 280', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 280', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 280', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021924","1.0","0000000106","BIO","27","16","3","6","2","NSC;NSL","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","100","28","1","2","","2","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021925","1.0","0000000113","BIO","24","2","7","6","9","NSC","Pritchard, Kristen","{'fsnum': '6419', 'name': 'Pritchard, Kristen'}","100","24","7","7","","7","Plagues & Pestilence","133","{'day': 'Mo', 'end': '12:40', 'location': 'SC 274', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 274', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 274', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 274', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 274', 'start': '22:40'}","False","","2","C","19972","Research","1997"
"0000021926","1.0","0000001532","BIO","22","14","3","3","2","NSC;NSL","","","100","24","7","17","","13","Animal Behavior","134","{'day': 'Mo', 'end': '15:30', 'location': 'SC 253', 'start': '13:00'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 253', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'SC 253', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'SC 253', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 253', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 278', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 278', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '08:30'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 253', 'start': '23:00'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 253', 'start': '23:00'};{'day': 'We', 'end': '12:00', 'location': 'SC 253', 'start': '23:00'};{'day': 'Th', 'end': '12:00', 'location': 'SC 253', 'start': '23:00'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 253', 'start': '23:00'}","False","","2","O","19972","Research","1997"
"0000021927","1.0","0000000114","BIO","15","1","4","7","3","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","","","","","Thinking & Doing Bio","135","{'day': 'Mo', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Tu', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'We', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Th', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Fr', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'}","False","","2","C","19972","Research","1997"
"0000021928","1.0","0000000133","BIO","8","0","4","0","4","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","10","","","","","Cardiac Physiology","250","","False","","2","C","19972","Research","1997"
