"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000005671","1.0","0000000069","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Indep Ceramics","298","","False","C","1","O","20031","Research","2003"
"0000005672","1.0","0000000069","ART","1","0","1","0","0","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Ceramic Expression","298","","False","D","1","O","20031","Research","2003"
"0000005673","1.0","0000000070","ART","17","0","1","0","16","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","300","20","","","","","Topics Sem/Studio Art","340","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'}","False","","1","O","20031","Topic","2003"
"0000005674","1.0","0000000075","ART","1","0","0","0","1","","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","300","","","","","","IR/Art Repro & Value","398","","False","","1","O","20031","Research","2003"
"0000005675","1.0","0000000075","ART","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","","","","","","IR/16th Cent Math/Art","398","","False","A","1","O","20031","Research","2003"
"0000005676","1.0","0000000076","ASIAN","20","18","0","0","2","FYW","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","100","20","","","","","Family & Self/E Asia","111","{'day': 'Tu', 'end': '13:10', 'location': 'OM 015', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 015', 'start': '12:45'}","False","","1","C","20031","Research","2003"
"0000005677","1.0","0000000078","ASIAN","33","9","4","13","7","MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","100","35","","","","","Asian Cultures","121","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'}","False","","1","O","20031","Research","2003"
"0000005678","1.0","0000000083","ASIAN","28","2","6","11","9","ALS-A;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","100","30","","","","","Cont China Thru Film","156","{'day': 'Mo', 'end': '11:40', 'location': 'OM 001', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 001', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 001', 'start': '10:45'}","False","","1","C","20031","Research","2003"
"0000005679","1.0","0000000084","ASIAN","14","1","0","11","2","HBS;WRI","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","20","","","","","Rice & Society/E Asia","211","{'day': 'Tu', 'end': '14:45', 'location': 'OM 030', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'OM 030', 'start': '14:15'}","False","","1","C","20031","Research","2003"
"0000005680","1.0","0000000089","ASIAN","19","0","6","4","9","MCS-G;ORC","Ito, Rika","{'fsnum': '14203', 'name': 'Ito, Rika'}","200","25","","","","","Talking in Japan/Us","240","{'day': 'Tu', 'end': '13:10', 'location': 'OM 011', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 011', 'start': '12:45'}","False","","1","O","20031","Research","2003"
"0000005681","1.0","0000000094","ASIAN","2","0","1","0","1","","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","200","","","","","","IS/Reading Japanese","298","","False","","1","O","20031","Research","2003"
"0000005682","1.0","0000000094","ASIAN","1","0","0","0","1","","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","","","","","","IS/Advanced Chinese","298","","False","A","1","O","20031","Research","2003"
"0000005683","1.0","0000000097","ASIAN","1","0","0","0","1","","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","300","","","","","","IR/Family ISSues Asia","398","","False","","1","O","20031","Research","2003"
"0000005684","1.0","0000000098","ASIAN","23","0","2","0","21","EIN;WRI","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","300","20","","","","","Asia Seminar","399","{'day': 'Tu', 'end': '11:00', 'location': 'HH 301', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'HH 301', 'start': '09:30'}","False","","1","C","20031","Seminar","2003"
"0000005685","1.0","0000000102","BIO","25","0","11","4","10","NSC;NSL","Yoo, Young","{'fsnum': '15973', 'name': 'Yoo, Young'}","100","22","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '16:00', 'location': 'SC 253', 'start': '14:00'}","False","A","1","C","20031","Research","2003"
"0000005686","1.0","0000000102","BIO","19","1","9","4","5","NSC;NSL","Yoo, Young","{'fsnum': '15973', 'name': 'Yoo, Young'}","100","22","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '10:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","20031","Research","2003"
"0000005687","1.0","0000000102","BIO","22","0","9","6","7","NSC;NSL","Yoo, Young","{'fsnum': '15973', 'name': 'Yoo, Young'}","100","22","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'}","False","C","1","C","20031","Research","2003"
"0000005688","1.0","0000000106","BIO","33","7","3","19","4","NSC;NSL","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","100","28","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '16:45', 'location': 'SC 273', 'start': '14:15'}","False","A","1","C","20031","Research","2003"
"0000005689","1.0","0000000106","BIO","24","11","1","12","0","NSC;NSL","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","100","28","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","B","1","O","20031","Research","2003"
"0000005690","1.0","0000000106","BIO","13","3","0","10","0","NSC;NSL","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","100","18","","","","","Cellular Bio & Genetics","125","{'day': 'Fr', 'end': '13:15', 'location': 'SC 273', 'start': '22:45'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'}","False","C","1","C","20031","Research","2003"
"0000005691","1.0","0000000106","BIO","28","9","1","14","4","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","30","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '14:30', 'location': 'SC 273', 'start': '12:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'}","False","D","1","O","20031","Research","2003"
"0000005692","1.0","0000000106","BIO","29","10","2","15","2","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","32","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'}","False","E","1","O","20031","Research","2003"
"0000005693","1.0","0000000106","BIO","21","7","0","14","0","NSC;NSL","Eaton, Muir","{'fsnum': '15930', 'name': 'Eaton, Muir'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","F","1","O","20031","Research","2003"
"0000005694","1.0","0000000106","BIO","27","9","1","16","1","NSC;NSL","Eaton, Muir","{'fsnum': '15930', 'name': 'Eaton, Muir'}","100","23","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","G","1","C","20031","Research","2003"
"0000005695","1.0","0000000106","BIO","24","6","1","15","2","NSC;NSL","Eaton, Muir","{'fsnum': '15930', 'name': 'Eaton, Muir'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","H","1","C","20031","Research","2003"
"0000005696","1.0","0000000106","BIO","23","8","1","12","2","NSC;NSL","Rutherford, Robert","{'fsnum': '15752', 'name': 'Rutherford, Robert'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 278', 'start': '09:30'}","False","I","1","O","20031","Research","2003"
"0000005697","1.0","0000000106","BIO","22","3","1","16","2","NSC;NSL","Rutherford, Robert","{'fsnum': '15752', 'name': 'Rutherford, Robert'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 278', 'start': '09:30'};{'day': 'We', 'end': '14:20', 'location': 'SC 273', 'start': '23:50'}","False","J","1","C","20031","Research","2003"
