"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000025966","1.0","0000000104","BIO","34","6","8","5","15","NSC","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","100","28","7","7","7","7","The Biology of Women","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 278', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 278', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 278', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 278', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 278', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025967","1.0","0000000106","BIO","27","20","1","5","1","NSC;NSL","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025968","1.0","0000000110","BIO","18","8","0","5","5","NSC;NSL","Chial, Heidi","{'fsnum': '10050', 'name': 'Chial, Heidi'}","100","24","6","17","17","12","Genetics/Evolut/Soc","127","{'day': 'Mo', 'end': '15:00', 'location': 'SC 229', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 229', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 229', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 229', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 229', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 274', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025969","1.0","0000000111","BIO","21","6","4","5","6","NSC;NSL","Olfelt, Joel","{'fsnum': '5838', 'name': 'Olfelt, Joel'}","100","24","6","6","6","6","Plants and People","129","{'day': 'Mo', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 211', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 211', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 211', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 211', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 211', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025970","1.0","0000000114","BIO","17","3","5","7","2","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","4","5","4","6","Thinking & Doing Bio","135","{'day': 'Mo', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Tu', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'We', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Th', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Fr', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'}","False","","2","C","19992","Research","1999"
"0000025971","1.0","0000000116","BIO","32","13","7","5","7","NSC","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","100","24","6","7","7","7","Hlth Care: Global Pers","136","{'day': 'Mo', 'end': '15:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 129', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 129', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 129', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 129', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 129', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025972","1.0","0000000133","BIO","8","0","5","0","3","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","","","","","","Cardiac Physiology","250","","False","","2","C","19992","Research","1999"
"0000025973","1.0","0000000146","BIO","16","0","7","3","6","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","","","","","Winter Ecology","281","{'day': 'Tu', 'end': '10:00', 'location': 'OF INTERIM', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'OF INTERIM', 'start': '08:00'};{'day': 'Tu', 'end': '12:00', 'location': 'OF INTERIM', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'OF INTERIM', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025974","1.0","0000000147","BIO","12","0","3","2","7","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Desert Ecology","282","","False","","2","C","19992","Research","1999"
"0000025975","1.0","0000000149","BIO","8","0","3","1","4","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","24","","","","","Water Resource Mgmt","285","{'day': 'Mo', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 253', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 110', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 110', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 110', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 110', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 110', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 110', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 110', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 110', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 110', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 110', 'start': '22:40'}","False","","2","O","19992","Research","1999"
"0000025976","1.0","0000000153","BIO","2","0","0","1","1","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","","","","","","Academic Internship","294","","True","","2","O","19992","Research","1999"
"0000025977","1.0","0000000153","BIO","2","0","1","0","1","","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","200","","","","","","Academic Internship","294","","True","A","2","O","19992","Research","1999"
"0000025978","1.0","0000000153","BIO","1","0","1","0","0","","Chial, Heidi","{'fsnum': '10050', 'name': 'Chial, Heidi'}","200","","","","","","Academic Internship","294","","True","B","2","O","19992","Research","1999"
"0000025979","1.0","0000000153","BIO","2","0","1","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","Academic Internship","294","","True","C","2","O","19992","Research","1999"
"0000025980","1.0","0000000153","BIO","4","0","1","0","3","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Academic Internship","294","","True","D","2","O","19992","Research","1999"
"0000025981","1.0","0000000153","BIO","1","0","1","0","0","","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","200","","","","","","Academic Internship","294","","True","E","2","O","19992","Research","1999"
"0000025982","1.0","0000000153","BIO","1","0","0","0","1","","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","200","","","","","","Academic Internship","294","","True","F","2","O","19992","Research","1999"
"0000025983","1.0","0000000154","BIO","1","0","0","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Hmong Health Care","298","","False","","2","O","19992","Research","1999"
"0000025984","1.0","0000000154","BIO","1","0","0","0","1","WRI","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","","","","","","IS/Exotic Species Is","298","","False","A","2","O","19992","Research","1999"
"0000025985","1.0","0000000154","BIO","1","0","0","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Hepatitis C Study","298","","False","B","2","O","19992","Research","1999"
"0000025986","1.0","0000000169","BIO","11","0","8","0","3","ORC","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","300","18","","","","","Evolution","383","{'day': 'Mo', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 210', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 210', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025987","1.0","0000000175","BIO","1","0","0","0","1","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","300","","","","","","IR/Aquatic Invertebra","398","","False","","2","O","19992","Research","1999"
"0000025988","1.0","0000000189","CHEM","48","40","1","6","1","","Fischer, Paul","{'fsnum': '2121', 'name': 'Fischer, Paul'}","100","","","","","","Chemical Structure","123","{'day': 'Mo', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 378', 'start': '22:40'}","False","","2","O","19992","Research","1999"
"0000025989","1.0","0000001552","CHEM","23","7","8","5","3","NSC;NSL","Miessler, Gary","{'fsnum': '5287', 'name': 'Miessler, Gary'}","100","24","6","12","11","9","Environmental Chem","124","{'day': 'Mo', 'end': '12:00', 'location': 'SC 374', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 374', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 374', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 374', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 374', 'start': '22:40'}","False","","2","O","19992","Research","1999"
"0000025990","","0000000191","CHEM","0","0","0","0","0","","Schneider, Jamie","{'fsnum': '10037', 'name': 'Schneider, Jamie'}","100","24","6","17","23","11","Envir Chem/Lab","124","{'day': 'Mo', 'end': '15:30', 'location': 'SC 371/SC374', 'start': '12:30'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 371/SC374', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'SC 371/SC374', 'start': '12:30'}","False","","2","O","19992","Lab","1999"
"0000025991","1.0","0000000198","CHEM","8","0","2","0","6","WRI","Spessard, Gary O.","{'fsnum': '7851', 'name': 'Spessard, Gary O.'}","200","","","","","","Organometallic Chem","252","{'day': 'Mo', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'}","False","","2","O","19992","Research","1999"
"0000025992","1.0","0000000215","CHEM","9","0","5","0","4","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","300","","","","","","Organic Analys/Theory","380","{'day': 'Mo', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'We', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Th', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 310', 'start': '12:40'}","False","","2","O","19992","Research","1999"
"0000025993","","0000000216","CHEM","0","0","0","0","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","300","","","","","","Org Analys Th/Lab","380","{'day': 'Mo', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'We', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Th', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'}","False","","2","O","19992","Lab","1999"
"0000025994","1.0","0000001560","CLASS","21","12","0","4","5","ALS-L;ORC","Reece, Steve T.","{'fsnum': '6626', 'name': 'Reece, Steve T.'}","100","25","7","10","","7","Singers of Tales-Tr","130","{'day': 'Mo', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'M 31', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'M 31', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025995","1.0","0000000232","CLASS","29","0","5","17","7","ALS-A;HWC","May, James","{'fsnum': '5130', 'name': 'May, James'}","200","30","","","","","Class Studies Greece","251","","False","","2","C","19992","Research","1999"
"0000026003","1.0","0000000299","CSCI","1","0","1","0","0","","McKelvey, Steven","{'fsnum': '5214', 'name': 'McKelvey, Steven'}","200","","","","","","Academic Internship","294","","True","","2","O","19992","Research","1999"
"0000026004","1.0","0000001618","CSCI","12","0","4","0","8","","Brown, Richard","{'fsnum': '806', 'name': 'Brown, Richard'}","300","18","","","","","Seminar Computer Sci","378","{'day': 'Mo', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'}","False","","2","O","19992","Seminar","1999"
"0000026005","1.0","0000000306","CSCI","1","0","0","0","1","","Richey, Matthew","{'fsnum': '6658', 'name': 'Richey, Matthew'}","300","","","","","","Academic Internship","394","","True","","2","O","19992","Research","1999"
"0000026010","1.0","0000001646","DNCTH","12","1","2","3","6","PHA;WRI","Nelson, Judith","{'fsnum': '10534', 'name': 'Nelson, Judith'}","100","12","","","","","Creative Dance/Child","120","{'day': 'Mo', 'end': '12:00', 'location': 'CHM 140', 'start': '21:00'};{'day': 'Tu', 'end': '12:00', 'location': 'CHM 140', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'CHM 140', 'start': '21:00'};{'day': 'Th', 'end': '12:00', 'location': 'CHM 140', 'start': '21:00'}","False","","2","C","19992","Research","1999"
"0000026011","1.0","0000000367","DNCTH","25","10","1","8","6","ALS-A;MCS-G","von Bibra, Anne","{'fsnum': '8817', 'name': 'von Bibra, Anne'}","100","13","3","3","6","2","World Dance Tradit'ns","124","{'day': 'Mo', 'end': '15:00', 'location': 'CTR ST', 'start': '13:15'};{'day': 'Tu', 'end': '15:00', 'location': 'CTR ST', 'start': '13:15'};{'day': 'Th', 'end': '15:00', 'location': 'CTR ST', 'start': '13:15'};{'day': 'Fr', 'end': '15:00', 'location': 'CTR ST', 'start': '13:15'};{'day': 'Mo', 'end': '12:10', 'location': 'CHM 233', 'start': '22:40'};{'day': 'Tu', 'end': '12:10', 'location': 'CHM 233', 'start': '22:40'};{'day': 'Th', 'end': '12:10', 'location': 'CHM 233', 'start': '22:40'};{'day': 'Fr', 'end': '12:10', 'location': 'CHM 233', 'start': '22:40'}","False","","2","C","19992","Research","1999"
"0000025996","1.0","0000000254","ECON","26","16","4","1","5","HBS;HWC","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","100","30","","","","","Capitalism: Struggles","111","{'day': 'Mo', 'end': '10:00', 'location': 'H 403', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'H 403', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'H 403', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'H 403', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'H 403', 'start': '08:30'}","False","","2","C","19992","Research","1999"
