"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000019792","1.0","0000000068","ART","1","0","1","0","0","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","","","","","","Academic Internship","294","","True","","2","O","19962","Research","1996"
"0000019793","1.0","0000000068","ART","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","294","","True","A","2","O","19962","Research","1996"
"0000019794","1.0","0000000069","ART","1","0","0","0","1","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","","","","","","IS/Portrait Drawing","298","","False","","2","O","19962","Research","1996"
"0000019795","1.0","0000000073","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","1","","","","","Internship","394","","True","","2","C","19962","Research","1996"
"0000019796","1.0","0000000079","ASIAN","27","16","3","3","5","ALS-A;MCS-G;WRI","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","100","30","","","","","Intro Japanese Film","124","{'day': 'Mo', 'end': '12:40', 'location': 'M 2 & SC280', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'M 2 & SC280', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'M 2 & SC280', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'M 2 & SC280', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019797","1.0","0000000081","ASIAN","21","7","4","8","2","ALS-L;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","100","25","","","","","Cont Chin Women Wr-Tr","151","{'day': 'Mo', 'end': '10:00', 'location': 'M 1', 'start': '08:45'};{'day': 'Tu', 'end': '10:00', 'location': 'M 1', 'start': '08:45'};{'day': 'We', 'end': '10:00', 'location': 'M 1', 'start': '08:45'};{'day': 'Th', 'end': '10:00', 'location': 'M 1', 'start': '08:45'};{'day': 'Fr', 'end': '10:00', 'location': 'M 1', 'start': '08:45'}","False","","2","O","19962","Research","1996"
"0000019798","1.0","0000000104","BIO","33","2","14","8","9","NSC","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","100","28","14","7","0","13","The Biology of Women","124","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': '', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019799","1.0","0000000106","BIO","24","23","1","0","0","NSC;NSL","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:00', 'location': 'SC 274 & 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 274 & 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 274 & 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 274 & 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 274 & 273', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019800","","0000000107","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Cell Bio & Genetics/Lab","125","{'day': 'Mo', 'end': '10:00', 'location': '', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': '', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': '', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': '', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': '', 'start': '08:00'}","False","","2","C","19962","Lab","1996"
"0000019801","1.0","0000000111","BIO","25","17","0","2","6","NSC;NSL","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","100","25","","","","","Plants and People","129","{'day': 'Mo', 'end': '10:00', 'location': 'SC 130', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 130', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 130', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 130', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 130', 'start': '08:00'}","False","","2","C","19962","Research","1996"
"0000019802","","0000000112","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","25","","","","","Plants & People/Lab","129","{'day': 'Mo', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': '', 'start': '22:40'}","False","","2","C","19962","Lab","1996"
"0000019803","1.0","0000000114","BIO","12","4","0","5","3","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","","","","","Thinking & Doing Bio","135","{'day': 'Mo', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Tu', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'We', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Th', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'};{'day': 'Fr', 'end': '13:00', 'location': 'SC 227', 'start': '21:00'}","False","","2","O","19962","Research","1996"
"0000019804","","0000000115","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","18","","","","","Thking & Doing Bio/Lab","135","","False","","2","O","19962","Lab","1996"
"0000019805","1.0","0000000146","BIO","13","0","3","3","7","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","15","","","","","Winter Ecology","281","{'day': 'Mo', 'end': '10:00', 'location': 'SC 378', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 378', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 378', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 378', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 378', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': '', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019806","1.0","0000001543","BIO","12","0","8","1","3","","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","200","12","","","","","Tropical Ecology","284","","False","","2","C","19962","Research","1996"
"0000019807","1.0","0000000153","BIO","4","0","2","1","1","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","","","","","","Academic Internship","294","","True","","2","O","19962","Research","1996"
"0000019808","1.0","0000000153","BIO","2","0","2","0","0","","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","200","2","","","","","Academic Internship","294","","True","A","2","C","19962","Research","1996"
"0000019809","1.0","0000000153","BIO","6","0","2","4","0","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","Academic Internship","294","","True","B","2","O","19962","Research","1996"
"0000019810","1.0","0000000153","BIO","3","0","1","1","1","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","Academic Internship","294","","True","C","2","O","19962","Research","1996"
"0000019811","1.0","0000000153","BIO","1","0","1","0","0","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","200","","","","","","Academic Internship","294","","True","D","2","O","19962","Research","1996"
"0000019812","1.0","0000000153","BIO","1","0","0","0","1","","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","200","","","","","","Academic Internship","294","","True","E","2","O","19962","Research","1996"
"0000019813","1.0","0000000153","BIO","2","0","1","1","0","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Academic Internship","294","","True","F","2","O","19962","Research","1996"
"0000019814","1.0","0000000153","BIO","1","0","1","0","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","","","","","Academic Internship","294","","True","G","2","O","19962","Research","1996"
"0000019815","1.0","0000000154","BIO","1","0","1","0","0","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","","","","","","IS/Genetic Counseling","298","","False","","2","O","19962","Research","1996"
"0000019816","1.0","0000000154","BIO","1","0","0","0","1","","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","200","","","","","","IS/Paleobotany","298","","False","A","2","O","19962","Research","1996"
"0000019817","1.0","0000000154","BIO","1","0","0","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","IS/Viruses & Immunology","298","","False","B","2","O","19962","Research","1996"
"0000019818","1.0","0000000172","BIO","14","0","6","0","8","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","300","18","","","","","Top: Animal Behavior","391","{'day': 'Mo', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': '', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 210', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': '', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': '', 'start': '22:40'}","False","","2","O","19962","Topic","1996"
"0000019819","1.0","0000000175","BIO","1","0","0","0","1","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","300","","","","","","IR/Infant Leukemia","398","","False","","2","O","19962","Research","1996"
"0000019820","1.0","0000000185","CHEM","21","8","1","7","5","NSC;NSL;WRI","Carlson, Gail","{'fsnum': '944', 'name': 'Carlson, Gail'}","100","24","","","","","Chem-Life's Beginning","120","{'day': 'Mo', 'end': '10:00', 'location': 'SC 374', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 374', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'SC 374', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 374', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 374', 'start': '08:30'}","False","","2","O","19962","Research","1996"
"0000019821","","0000000186","CHEM","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Chem-Life's Beg/Lab","120","{'day': 'Mo', 'end': '15:00', 'location': '', 'start': '12:00'};{'day': 'We', 'end': '15:00', 'location': '', 'start': '12:00'};{'day': 'Fr', 'end': '15:00', 'location': '', 'start': '12:00'}","False","","2","O","19962","Lab","1996"
"0000019822","1.0","0000000189","CHEM","57","46","1","5","5","WRI","Hanson, Robert","{'fsnum': '3090', 'name': 'Hanson, Robert'}","100","","","","","","Chemical Structure","123","{'day': 'Mo', 'end': '15:00', 'location': 'SC 378', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 378', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 378', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 378', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 378', 'start': '13:00'}","False","","2","O","19962","Research","1996"
"0000019823","1.0","0000001552","CHEM","15","5","2","3","5","NSC;NSL","","","100","24","","","","","Environmental Chem","124","{'day': 'Mo', 'end': '11:50', 'location': 'SC 374', 'start': '10:40'};{'day': 'We', 'end': '11:50', 'location': 'SC 374', 'start': '10:40'};{'day': 'Fr', 'end': '11:50', 'location': 'SC 374', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 374', 'start': '22:40'}","False","","2","O","19962","Research","1996"
"0000019824","","0000000191","CHEM","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","24","","","","","Environ Chem/Lab","124","{'day': 'Mo', 'end': '15:30', 'location': 'SC 374', 'start': '12:30'};{'day': 'We', 'end': '15:30', 'location': 'SC 374', 'start': '12:30'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 374', 'start': '12:30'}","False","","2","O","19962","Lab","1996"
"0000019825","1.0","0000000198","CHEM","14","0","6","4","4","WRI","Miessler, Gary","{'fsnum': '5287', 'name': 'Miessler, Gary'}","200","","","","","","Organometallic Chem","252","{'day': 'Mo', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'SC 310', 'start': '22:40'}","False","","2","O","19962","Research","1996"
"0000019826","1.0","0000000204","CHEM","2","0","2","0","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","","","","","Academic Internship","294","","True","","2","O","19962","Research","1996"
"0000019827","1.0","0000000204","CHEM","1","0","0","0","1","","Spessard, Gary O.","{'fsnum': '7851', 'name': 'Spessard, Gary O.'}","200","","","","","","Academic Internship","294","","True","A","2","O","19962","Research","1996"
"0000019828","1.0","0000000215","CHEM","8","0","3","0","5","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","300","","","","","","Organic Analys/Theory","380","{'day': 'Mo', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 310', 'start': '08:00'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'We', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Th', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 311', 'start': '22:40'}","False","","2","O","19962","Research","1996"
"0000019829","1.0","0000001560","CLASS","14","9","0","2","3","ALS-L;WRI","Reece, Steve T.","{'fsnum': '6626', 'name': 'Reece, Steve T.'}","100","25","","","","","Singers of Tales-Tr","130","{'day': 'Mo', 'end': '10:00', 'location': 'M 30', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'M 30', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'M 30', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'M 30', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'M 30', 'start': '08:00'}","False","","2","O","19962","Research","1996"
"0000019830","1.0","0000000232","CLASS","30","0","10","15","5","ALS-A;HWC","Groton, Anne","{'fsnum': '2771', 'name': 'Groton, Anne'}","200","30","","","","","Class Studies Greece","251","","False","","2","C","19962","Research","1996"
"0000019844","1.0","0000001618","CSCI","12","0","4","0","8","","Richey, Matthew","{'fsnum': '6658', 'name': 'Richey, Matthew'}","300","15","","","","","Seminar Computer Sci","378","{'day': 'Mo', 'end': '16:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Tu', 'end': '16:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Th', 'end': '16:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Fr', 'end': '16:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 184', 'start': '21:00'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 184', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'SC 184', 'start': '21:00'};{'day': 'Th', 'end': '12:00', 'location': 'SC 184', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 184', 'start': '21:00'}","False","","2","O","19962","Seminar","1996"
"0000019849","1.0","0000001646","DNCTH","14","3","1","8","2","WRI","Bauer, Susan","{'fsnum': '338', 'name': 'Bauer, Susan'}","100","20","","","","","Creative Dance/Child","120","{'day': 'Mo', 'end': '10:00', 'location': 'HAUGEN TH &', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HAUGEN TH &', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'HAUGEN TH &', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'HAUGEN TH &', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CHM 140', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CHM 140', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'CHM 140', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'CHM 140', 'start': '22:40'}","False","","2","O","19962","Research","1996"
"0000019831","1.0","0000000254","ECON","30","22","3","1","4","HBS;MCS-G;WRI","Pomponio, Xun","{'fsnum': '6399', 'name': 'Pomponio, Xun'}","100","25","","","","","Transition Economies","111","{'day': 'Mo', 'end': '12:40', 'location': 'H 302', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'H 302', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'H 302', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'H 302', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019832","1.0","0000000256","ECON","25","20","1","0","4","HBS;HWC;WRI","Emery, Edward David","{'fsnum': '1741', 'name': 'Emery, Edward David'}","100","30","","","","","Capitalism: Struggles","113","{'day': 'Mo', 'end': '14:45', 'location': '', 'start': '13:15'};{'day': 'We', 'end': '14:45', 'location': '', 'start': '13:15'};{'day': 'Fr', 'end': '14:45', 'location': '', 'start': '13:15'};{'day': 'Mo', 'end': '12:15', 'location': 'H 403', 'start': '22:40'};{'day': 'We', 'end': '12:15', 'location': 'H 403', 'start': '22:40'};{'day': 'Fr', 'end': '12:15', 'location': 'H 403', 'start': '22:40'}","False","","2","C","19962","Research","1996"
"0000019833","1.0","0000001580","ECON","13","1","6","1","5","HBS","Thomforde, Kathy C.","{'fsnum': '1070', 'name': 'Thomforde, Kathy C.'}","200","30","","","","","Arts Management","229","{'day': 'Mo', 'end': '12:40', 'location': 'H 413', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'H 413', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'H 413', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'H 413', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'H 413', 'start': '22:40'}","False","","2","O","19962","Research","1996"
"0000019834","1.0","0000001582","ECON","22","2","4","4","12","","Emery, Mary Ann","{'fsnum': '1746', 'name': 'Emery, Mary Ann'}","200","30","","","","","Personal Finance","231","{'day': 'Mo', 'end': '14:30', 'location': '', 'start': '13:00'};{'day': 'We', 'end': '14:30', 'location': '', 'start': '13:00'};{'day': 'Fr', 'end': '14:30', 'location': '', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'M 20', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'M 20', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'M 20', 'start': '09:00'};{'day': 'Mo', 'end': '11:40', 'location': '', 'start': '10:40'};{'day': 'We', 'end': '11:40', 'location': '', 'start': '10:40'};{'day': 'Fr', 'end': '11:40', 'location': '', 'start': '10:40'}","False","","2","O","19962","Research","1996"
"0000019835","1.0","0000001599","ECON","13","0","5","3","5","","Dalgaard, Bruce","{'fsnum': '1333', 'name': 'Dalgaard, Bruce'}","200","","","","","","Japan: Economy/People","260","","False","","2","C","19962","Research","1996"
"0000019836","1.0","0000000276","ECON","1","0","0","0","1","","Emery, Mary Ann","{'fsnum': '1746', 'name': 'Emery, Mary Ann'}","200","","","","","","Academic Internship","294","","True","","2","O","19962","Research","1996"
