"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000020030","1.0","0000000013","AMST","13","0","4","2","7","","Knobloch, Frieda","{'fsnum': '4387', 'name': 'Knobloch, Frieda'}","300","15","","","","","Sem: American Cultures","301","{'day': 'Tu', 'end': '11:00', 'location': 'MFH 230', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'MFH 230', 'start': '09:35'}","False","","3","O","19963","Seminar","1996"
"0000020031","1.0","0000000018","ART","14","6","1","1","6","ALS-A","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","100","22","18","3","10","2","Foundation Drawing","110","{'day': 'Mo', 'end': '13:50', 'location': 'FH 42', 'start': '23:50'};{'day': 'We', 'end': '13:50', 'location': 'FH 42', 'start': '23:50'};{'day': 'Fr', 'end': '13:50', 'location': 'FH 42', 'start': '23:50'}","False","","3","O","19963","Research","1996"
"0000020032","0.5","0000000019","ART","11","7","1","2","1","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","22","14","4","11","2","Found Perceptual Draw","111","{'day': 'Tu', 'end': '13:10', 'location': 'FH 42', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'FH 42', 'start': '23:45'}","False","","3","O","19963","Research","1996"
"0000020033","0.5","0000000020","ART","20","11","1","6","2","ALS-A","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","100","22","13","4","10","2","Found Conceptual Draw","112","{'day': 'Mo', 'end': '10:00', 'location': 'FH 42', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'FH 42', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 42', 'start': '09:05'}","False","","3","O","19963","Research","1996"
"0000020034","0.5","0000000021","ART","26","11","4","5","6","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","22","9","5","10","4","Found Color Design","113","{'day': 'Mo', 'end': '10:00', 'location': 'FH AB', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'FH AB', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'FH AB', 'start': '09:05'}","False","A","3","C","19963","Research","1996"
"0000020035","0.5","0000000021","ART","29","10","4","8","7","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","22","6","4","8","4","Found Color Design","113","{'day': 'Mo', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'}","False","B","3","C","19963","Research","1996"
"0000020036","0.5","0000000022","ART","16","5","3","2","6","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","15","5","3","5","2","Foundation Sculpture","114","{'day': 'Tu', 'end': '16:30', 'location': 'FH 18', 'start': '15:00'};{'day': 'Th', 'end': '16:30', 'location': 'FH 18', 'start': '15:00'}","False","A","3","C","19963","Research","1996"
"0000020037","0.5","0000000022","ART","13","6","0","4","3","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","15","6","4","7","2","Foundation Sculpture","114","{'day': 'Tu', 'end': '11:00', 'location': 'FH 18', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 18', 'start': '09:35'}","False","B","3","C","19963","Research","1996"
"0000020038","0.5","0000000023","ART","16","6","2","3","5","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","5","5","6","4","Found Photography","115","{'day': 'Tu', 'end': '09:25', 'location': 'FH 2', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'FH 2', 'start': '08:00'}","False","A","3","C","19963","Research","1996"
"0000020039","0.5","0000000023","ART","17","3","4","4","6","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","5","5","7","4","Found Photography","115","{'day': 'Tu', 'end': '11:00', 'location': 'FH 2', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 2', 'start': '09:35'}","False","B","3","C","19963","Research","1996"
